node_index,body_id,value
1116,1876,1
1117,1877,1
1118,1878,1
1119,1879,1
1120,1881,1
1121,1882,1
1122,1884,1
1123,1885,1
1124,1886,1
1125,1888,1
1126,1890,1
1127,1891,1
1128,1892,1
1129,1895,1
1130,1896,1
1131,1897,1
1132,1898,1
1133,1900,1
1134,1903,1
1135,1904,1
1136,1905,1
1137,1906,1
1138,1908,1
1139,1913,1
1140,1914,1
1141,1915,1
1142,1916,1
1143,1918,1
1144,1919,1
1145,1921,1
1146,1923,1
1147,1926,1
1148,1927,1
1149,1928,1
1150,1929,1
1151,1930,1
1152,1933,1
1153,1936,1
1154,1937,1
1155,1939,1
1156,1940,1
1157,1941,1
1158,1943,1
1159,1944,1
1160,1945,1
1161,1946,1
1162,1948,1
1163,1949,1
1164,1951,1
1165,1952,1
1166,1958,1
1167,1959,1
1168,1960,1
1169,1961,1
1170,1963,1
1171,1965,1
1172,1966,1
1173,1967,1
1174,1969,1
1175,1970,1
1176,1972,1
1177,1973,1
1178,1978,1
1179,1979,1
1180,1981,1
1181,1983,1
1182,1985,1
1183,1986,1
1184,1989,1
1185,1990,1
1186,1991,1
1187,1993,1
1188,1994,1
1189,1995,1
1190,1996,1
1191,1998,1
1192,1999,1
1193,2005,1
1194,2006,1
1195,2007,1
1196,2008,1
1197,2010,1
1198,2013,1
1199,2017,1
1200,2018,1
1201,2020,1
1202,2023,1
1203,2025,1
1204,2028,1
1205,2031,1
1206,2032,1
1207,2033,1
1208,2034,1
1209,2037,1
1210,2038,1
1211,2040,1
1212,2041,1
1213,2043,1
1214,2044,1
1215,2046,1
1216,2050,1
1217,2051,1
1218,2052,1
1219,2053,1
1220,2054,1
1221,2055,1
1222,2056,1
1223,2058,1
1224,2059,1
1225,2060,1
1226,2061,1
1227,2062,1
1228,2063,1
1229,2064,1
1230,2065,1
1231,2067,1
1232,2068,1
1233,2072,1
1234,2074,1
1235,2076,1
1236,2077,1
1237,2080,1
1238,2081,1
1239,2083,1
1240,2084,1
1241,2085,1
1242,2088,1
1243,2090,1
1244,2092,1
1245,2098,1
1246,2099,1
1247,2100,1
1248,2102,1
1249,2103,1
1250,2106,1
1251,2109,1
1252,2110,1
1253,2111,1
1254,2112,1
1255,2113,1
1256,2114,1
1257,2117,1
1258,2123,1
1259,2124,1
1260,2125,1
1261,2126,1
1262,2129,1
1263,2133,1
1264,2137,1
1265,2138,1
1266,2142,1
1267,2143,1
1268,2144,1
1269,2145,1
1270,2146,1
1271,2148,1
1272,2149,1
1273,2151,1
1274,2153,1
1275,2154,1
1276,2156,1
1277,2157,1
1278,2158,1
1279,2159,1
1280,2162,1
1281,2163,1
1282,2167,1
1283,2170,1
1284,2175,1
1285,2176,1
1286,2180,1
1287,2181,1
1288,2182,1
1289,2184,1
1290,2185,1
1291,2186,1
1292,2188,1
1293,2189,1
1294,2192,1
1295,2193,1
1296,2194,1
1297,2196,1
1298,2197,1
1299,2198,1
1300,2199,1
1301,2200,1
1302,2201,1
1303,2202,1
1304,2205,1
1305,2208,1
1306,2210,1
1307,2212,1
1308,2213,1
1309,2218,1
1310,2219,1
1311,2220,1
1312,2222,1
1313,2224,1
1314,2225,1
1315,2226,1
1316,2227,1
1317,2228,1
1318,2229,1
1319,2230,1
1320,2234,1
1321,2235,1
1322,2238,1
1323,2239,1
1324,2240,1
1325,2242,1
1326,2243,1
1327,2245,1
1328,2247,1
1329,2248,1
1330,2251,1
1331,2252,1
1332,2254,1
1333,2257,1
1334,2262,1
1335,2264,1
1336,2265,1
1337,2266,1
1338,2267,1
1339,2274,1
1340,2278,1
1341,2279,1
1342,2280,1
1343,2281,1
1344,2283,1
1345,2284,1
1346,2288,1
1347,2289,1
1348,2290,1
1349,2291,1
1350,2292,1
1351,2293,1
1352,2296,1
1353,2297,1
1354,2298,1
1355,2299,1
1356,2300,1
1357,2302,1
1358,2304,1
1359,2305,1
1360,2306,1
1361,2307,1
1362,2310,1
1363,2312,1
1364,2313,1
1365,2314,1
1366,2318,1
1367,2320,1
1368,2322,1
1369,2323,1
1370,2325,1
1371,2326,1
1372,2327,1
1373,2329,1
1374,2331,1
1375,2332,1
1376,2334,1
1377,2336,1
1378,2337,1
1379,2339,1
1380,2340,1
1381,2341,1
1382,2342,1
1383,2344,1
1384,2345,1
1385,2346,1
1386,2347,1
1387,2349,1
1388,2350,1
1389,2351,1
1390,2352,1
1391,2353,1
1392,2355,1
1393,2356,1
1394,2360,1
1395,2361,1
1396,2364,1
1397,2365,1
1398,2367,1
1399,2368,1
1400,2369,1
1401,2371,1
1402,2373,1
1403,2374,1
1404,2376,1
1405,2377,1
1406,2378,1
1407,2382,1
1408,2383,1
1409,2385,1
1410,2386,1
1411,2388,1
1412,2389,1
1413,2390,1
1414,2393,1
1415,2395,1
1416,2398,1
1417,2401,1
1418,2404,1
1419,2405,1
1420,2407,1
1421,2409,1
1422,2410,1
1423,2411,1
1424,2414,1
1425,2417,1
1426,2419,1
1427,2422,1
1428,2425,1
1429,2426,1
1430,2431,1
1431,2433,1
1432,2435,1
1433,2437,1
1434,2438,1
1435,2439,1
1436,2441,1
1437,2446,1
1438,2447,1
1439,2448,1
