label,count,+1,0,-1,entropy,purity
DA3_adPN_L,2,2,0,0,-0.000000,1.000000
DA3_adPN_R,2,2,0,0,-0.000000,1.000000
DA4l_adPN_R,1,1,0,0,-0.000000,1.000000
DA4m_adPN_R,1,1,0,0,-0.000000,1.000000
DC1_adPN_R,1,1,0,0,-0.000000,1.000000
DC2_adPN_L,3,3,0,0,-0.000000,1.000000
DC2_adPN_R,2,2,0,0,-0.000000,1.000000
DC3_adPN_R,3,3,0,0,-0.000000,1.000000
DC4_adPN_L,1,1,0,0,-0.000000,1.000000
DC4_adPN_R,1,1,0,0,-0.000000,1.000000
DC4_vPN_R,2,2,0,0,-0.000000,1.000000
DCH LPTC_L,1,1,0,0,-0.000000,1.000000
DGI_R,1,1,0,0,-0.000000,1.000000
DL1_adPN_L,2,2,0,0,-0.000000,1.000000
DL1_adPN_R,2,2,0,0,-0.000000,1.000000
DL2d_adPN_R,5,5,0,0,-0.000000,1.000000
DL2d_vPN_R,1,1,0,0,-0.000000,1.000000
DL2v_adPN_R,3,3,0,0,-0.000000,1.000000
DL3_lPN_R,3,3,0,0,-0.000000,1.000000
DL4_adPN_L,1,1,0,0,-0.000000,1.000000
DL4_adPN_R,1,1,0,0,-0.000000,1.000000
DL5_adPN_L,1,1,0,0,-0.000000,1.000000
DL5_adPN_R,1,1,0,0,-0.000000,1.000000
DM1_lPN_L,1,1,0,0,-0.000000,1.000000
DM1_lPN_R,1,1,0,0,-0.000000,1.000000
DM2_lPN_L,2,2,0,0,-0.000000,1.000000
DM2_lPN_R,2,2,0,0,-0.000000,1.000000
DM3_adPN_L,1,1,0,0,-0.000000,1.000000
DM3_adPN_R,1,1,0,0,-0.000000,1.000000
DM3_vPN_R,1,1,0,0,-0.000000,1.000000
DM4_adPN_L,1,1,0,0,-0.000000,1.000000
DM4_adPN_R,1,1,0,0,-0.000000,1.000000
DM4_vPN_R,2,2,0,0,-0.000000,1.000000
DM5_lPN_L,1,1,0,0,-0.000000,1.000000
DM5_lPN_R,2,2,0,0,-0.000000,1.000000
DM6_adPN_L,3,3,0,0,-0.000000,1.000000
DM6_adPN_R,4,4,0,0,-0.000000,1.000000
DN1a_R,2,2,0,0,-0.000000,1.000000
DN1pA_R,5,5,0,0,-0.000000,1.000000
DN1pB_R,2,2,0,0,-0.000000,1.000000
DN?,5,5,0,0,-0.000000,1.000000
DNES1_R,5,1,4,0,0.721928,0.800000
DNES2_R,2,2,0,0,-0.000000,1.000000
DNES3_R,1,1,0,0,-0.000000,1.000000
DNa01_R,1,1,0,0,-0.000000,1.000000
DNa02_R,1,1,0,0,-0.000000,1.000000
DNa03_R,1,1,0,0,-0.000000,1.000000
DNa04_R,1,1,0,0,-0.000000,1.000000
DNa05_R,1,1,0,0,-0.000000,1.000000
DNa07_R,1,1,0,0,-0.000000,1.000000
DNa08(aSP22)_R,1,1,0,0,-0.000000,1.000000
DNa08_R,1,1,0,0,-0.000000,1.000000
DNa09(ADM03)_L,1,1,0,0,-0.000000,1.000000
DNa09_R,1,1,0,0,-0.000000,1.000000
DNa10(ADM03)_L,1,1,0,0,-0.000000,1.000000
DNa10_R,1,1,0,0,-0.000000,1.000000
DNb01_R,2,2,0,0,-0.000000,1.000000
DNb02_R,2,2,0,0,-0.000000,1.000000
DNb03_R,2,2,0,0,-0.000000,1.000000
DNb04_L,1,1,0,0,-0.000000,1.000000
DNb04_R,1,1,0,0,-0.000000,1.000000
DNb05_R,1,1,0,0,-0.000000,1.000000
DNb06_R,1,1,0,0,-0.000000,1.000000
DNd01_L,2,2,0,0,-0.000000,1.000000
DNd01_R,2,2,0,0,-0.000000,1.000000
DNg30_R,1,1,0,0,-0.000000,1.000000
DNp02_R,1,1,0,0,-0.000000,1.000000
DNp03_R,1,1,0,0,-0.000000,1.000000
DNp04_R,1,1,0,0,-0.000000,1.000000
DNp05_R,1,1,0,0,-0.000000,1.000000
DNp06_R,1,1,0,0,-0.000000,1.000000
DNp07_R,1,1,0,0,-0.000000,1.000000
DNp09_R,2,2,0,0,-0.000000,1.000000
DNp10(PDM27)_L,1,1,0,0,-0.000000,1.000000
DNp10_R,1,1,0,0,-0.000000,1.000000
DNp11_R,1,1,0,0,-0.000000,1.000000
DNp13(pMN1)_L,1,1,0,0,-0.000000,1.000000
DNp13(pMN1)_R,1,1,0,0,-0.000000,1.000000
DNp15_R,1,1,0,0,-0.000000,1.000000
DNp16(PVM02)_L,3,3,0,0,-0.000000,1.000000
DNp16/17_R,7,7,0,0,-0.000000,1.000000
DNp16_R,9,9,0,0,-0.000000,1.000000
DNp17_R,9,8,1,0,0.503258,0.888889
DNp18_R,1,1,0,0,-0.000000,1.000000
DNp19_R,1,1,0,0,-0.000000,1.000000
DNp20_R,1,1,0,0,-0.000000,1.000000
DNp23,1,1,0,0,-0.000000,1.000000
DNp23_R,2,2,0,0,-0.000000,1.000000
DNp24(PDM27)_L,1,1,0,0,-0.000000,1.000000
DNp24_R,1,1,0,0,-0.000000,1.000000
DNp25(PDM05)_L,1,1,0,0,-0.000000,1.000000
DNp25_R,1,1,0,0,-0.000000,1.000000
DNp26_R,1,1,0,0,-0.000000,1.000000
DNp27_L,1,1,0,0,-0.000000,1.000000
DNp27_R,1,1,0,0,-0.000000,1.000000
DNp28(PDM28)_L,1,1,0,0,-0.000000,1.000000
DNp28_R,1,1,0,0,-0.000000,1.000000
DNp31_R,1,1,0,0,-0.000000,1.000000
DNp32_R,1,1,0,0,-0.000000,1.000000
DNp34(PVM01)_L,1,1,0,0,-0.000000,1.000000
DNp42_R,1,1,0,0,-0.000000,1.000000
DNp44_R,1,1,0,0,-0.000000,1.000000
DNp49(pIP18)_R,1,1,0,0,-0.000000,1.000000
DP1l_adPN_R,1,1,0,0,-0.000000,1.000000
DP1l_vPN_R,1,1,0,0,-0.000000,1.000000
DP1m_adPN_L,1,1,0,0,-0.000000,1.000000
DP1m_adPN_R,1,1,0,0,-0.000000,1.000000
DP1m_vPN_R,1,1,0,0,-0.000000,1.000000
DPM_L,1,1,0,0,-0.000000,1.000000
DPM_R,1,1,0,0,-0.000000,1.000000
DPM_fragment_L,2,2,0,0,-0.000000,1.000000
DSKMP1A(PVM02)_L,1,1,0,0,-0.000000,1.000000
DSKMP1A_R,1,1,0,0,-0.000000,1.000000
DSKMP1B(PVM02)_L,1,1,0,0,-0.000000,1.000000
DSKMP1B_R,1,1,0,0,-0.000000,1.000000
DSKMP3_R,2,2,0,0,-0.000000,1.000000
D_adPN_L,2,2,0,0,-0.000000,1.000000
D_adPN_R,3,3,0,0,-0.000000,1.000000
Delta7(PB15)_L1L9R8_R,5,5,0,0,-0.000000,1.000000
Delta7(PB15)_L2R7_R,5,5,0,0,-0.000000,1.000000
Delta7(PB15)_L3R6_R,4,4,0,0,-0.000000,1.000000
Delta7(PB15)_L4R5_R,5,5,0,0,-0.000000,1.000000
Delta7(PB15)_L4R6_R,2,2,0,0,-0.000000,1.000000
Delta7(PB15)_L5R4_L,5,5,0,0,-0.000000,1.000000
Delta7(PB15)_L6R3_L,5,5,0,0,-0.000000,1.000000
Delta7(PB15)_L6R4_L,2,2,0,0,-0.000000,1.000000
Delta7(PB15)_L7R2_L,3,3,0,0,-0.000000,1.000000
Delta7(PB15)_L7R3_L,1,1,0,0,-0.000000,1.000000
Delta7(PB15)_L8R1R9_L,5,5,0,0,-0.000000,1.000000
Delta?,1,1,0,0,-0.000000,1.000000
EL(EQ5)_L,9,9,0,0,-0.000000,1.000000
EL(EQ5)_R,9,9,0,0,-0.000000,1.000000
EPG(PB08)_L1,2,2,0,0,-0.000000,1.000000
EPG(PB08)_L2,2,2,0,0,-0.000000,1.000000
EPG(PB08)_L3,3,3,0,0,-0.000000,1.000000
EPG(PB08)_L4,3,3,0,0,-0.000000,1.000000
EPG(PB08)_L5,3,3,0,0,-0.000000,1.000000
EPG(PB08)_L6,3,3,0,0,-0.000000,1.000000
EPG(PB08)_L7,3,3,0,0,-0.000000,1.000000
EPG(PB08)_L8,4,4,0,0,-0.000000,1.000000
EPG(PB08)_R1,2,2,0,0,-0.000000,1.000000
EPG(PB08)_R2,2,2,0,0,-0.000000,1.000000
EPG(PB08)_R3,3,3,0,0,-0.000000,1.000000
EPG(PB08)_R4,3,3,0,0,-0.000000,1.000000
EPG(PB08)_R5,3,3,0,0,-0.000000,1.000000
EPG(PB08)_R6,3,3,0,0,-0.000000,1.000000
EPG(PB08)_R7,3,3,0,0,-0.000000,1.000000
EPG(PB08)_R8,4,4,0,0,-0.000000,1.000000
EPGt(PB09)_L9,2,2,0,0,-0.000000,1.000000
EPGt(PB09)_R9,2,2,0,0,-0.000000,1.000000
ER1_a(ring)_L,8,8,0,0,-0.000000,1.000000
ER1_a(ring)_R,8,8,0,0,-0.000000,1.000000
ER1_b(ring)_L,7,7,0,0,-0.000000,1.000000
ER1_b(ring)_R,7,7,0,0,-0.000000,1.000000
ER2_a(ring)_L,5,5,0,0,-0.000000,1.000000
ER2_a(ring)_R,4,4,0,0,-0.000000,1.000000
ER2_b(ring)_L,3,3,0,0,-0.000000,1.000000
ER2_b(ring)_R,3,3,0,0,-0.000000,1.000000
ER2_c(ring)_L,10,10,0,0,-0.000000,1.000000
ER2_c(ring)_R,11,11,0,0,-0.000000,1.000000
ER2_d(ring)_L,3,3,0,0,-0.000000,1.000000
ER2_d(ring)_R,3,3,0,0,-0.000000,1.000000
ER3a_a(ring)_L,7,7,0,0,-0.000000,1.000000
ER3a_a(ring)_R,5,5,0,0,-0.000000,1.000000
ER3a_b(ring)_L,2,2,0,0,-0.000000,1.000000
ER3a_b(ring)_R,2,2,0,0,-0.000000,1.000000
ER3a_c(ring)_L,2,2,0,0,-0.000000,1.000000
ER3a_c(ring)_R,2,2,0,0,-0.000000,1.000000
ER3a_d(ring)_L,3,3,0,0,-0.000000,1.000000
ER3a_d(ring)_R,3,3,0,0,-0.000000,1.000000
ER3d_a(ring)_L,7,7,0,0,-0.000000,1.000000
ER3d_a(ring)_R,5,5,0,0,-0.000000,1.000000
ER3d_b(ring)_L,5,5,0,0,-0.000000,1.000000
ER3d_b(ring)_R,5,5,0,0,-0.000000,1.000000
ER3d_c(ring)_L,5,5,0,0,-0.000000,1.000000
ER3d_c(ring)_R,7,7,0,0,-0.000000,1.000000
ER3d_d(ring)_L,5,5,0,0,-0.000000,1.000000
ER3d_d(ring)_R,5,5,0,0,-0.000000,1.000000
ER3m(ring)_L,8,8,0,0,-0.000000,1.000000
ER3m(ring)_R,10,10,0,0,-0.000000,1.000000
ER3p_a(ring)_L,6,6,0,0,-0.000000,1.000000
ER3p_a(ring)_R,6,6,0,0,-0.000000,1.000000
ER3p_b(ring)_L,3,3,0,0,-0.000000,1.000000
ER3p_b(ring)_R,3,3,0,0,-0.000000,1.000000
ER3w_a(ring)_L,4,4,0,0,-0.000000,1.000000
ER3w_a(ring)_R,5,5,0,0,-0.000000,1.000000
ER3w_b(ring)_L,6,6,0,0,-0.000000,1.000000
ER3w_b(ring)_R,5,5,0,0,-0.000000,1.000000
ER4d(ring)_L,12,12,0,0,-0.000000,1.000000
ER4d(ring)_R,13,13,0,0,-0.000000,1.000000
ER4m(ring)_L,5,5,0,0,-0.000000,1.000000
ER4m(ring)_R,5,5,0,0,-0.000000,1.000000
ER5(ring)_L,10,10,0,0,-0.000000,1.000000
ER5(ring)_R,10,10,0,0,-0.000000,1.000000
ER6(ring)_L,2,2,0,0,-0.000000,1.000000
ER6(ring)_R,2,2,0,0,-0.000000,1.000000
ExR1(ring)_L,2,2,0,0,-0.000000,1.000000
ExR1(ring)_R,2,2,0,0,-0.000000,1.000000
ExR2(PPM3-EB-DAN/ring)_L,2,2,0,0,-0.000000,1.000000
ExR2(PPM3-EB-DAN/ring)_R,2,2,0,0,-0.000000,1.000000
ExR3(ring)_L,1,1,0,0,-0.000000,1.000000
ExR3(ring)_R,1,1,0,0,-0.000000,1.000000
ExR4(ring)_L,1,1,0,0,-0.000000,1.000000
ExR4(ring)_R,1,1,0,0,-0.000000,1.000000
ExR5(ring)_L,2,2,0,0,-0.000000,1.000000
ExR5(ring)_R,2,2,0,0,-0.000000,1.000000
ExR6(ring)_L,1,1,0,0,-0.000000,1.000000
ExR6(ring)_R,1,1,0,0,-0.000000,1.000000
ExR7(ring)_L,2,2,0,0,-0.000000,1.000000
ExR7(ring)_R,2,2,0,0,-0.000000,1.000000
ExR8(ring)_L,2,1,1,0,1.000000,0.500000
ExR8(ring)_R,2,2,0,0,-0.000000,1.000000
FB07?,1,1,0,0,-0.000000,1.000000
FB1A_L,2,2,0,0,-0.000000,1.000000
FB1A_R,2,2,0,0,-0.000000,1.000000
FB1B_L,2,2,0,0,-0.000000,1.000000
FB1B_R,2,2,0,0,-0.000000,1.000000
FB1C(NO1/NO3)_L,2,2,0,0,-0.000000,1.000000
FB1C(NO1/NO3)_R,2,2,0,0,-0.000000,1.000000
FB1D_L,2,2,0,0,-0.000000,1.000000
FB1D_R,2,2,0,0,-0.000000,1.000000
FB1E_a_L,2,2,0,0,-0.000000,1.000000
FB1E_a_R,2,2,0,0,-0.000000,1.000000
FB1E_b_L,1,1,0,0,-0.000000,1.000000
FB1E_b_R,1,1,0,0,-0.000000,1.000000
FB1F_L,1,1,0,0,-0.000000,1.000000
FB1F_R,1,1,0,0,-0.000000,1.000000
FB1G_L,1,1,0,0,-0.000000,1.000000
FB1G_R,1,1,0,0,-0.000000,1.000000
FB1H(NO2/3)_L,1,1,0,0,-0.000000,1.000000
FB1H(NO2/3)_R,1,1,0,0,-0.000000,1.000000
FB1I_L,1,1,0,0,-0.000000,1.000000
FB1I_R,1,1,0,0,-0.000000,1.000000
FB1J_L,1,1,0,0,-0.000000,1.000000
FB1J_R,1,1,0,0,-0.000000,1.000000
FB2A(PPM3-FB2-NO-DAN)_L,2,2,0,0,-0.000000,1.000000
FB2A(PPM3-FB2-NO-DAN)_R,2,2,0,0,-0.000000,1.000000
FB2B_a_L,2,2,0,0,-0.000000,1.000000
FB2B_a_R,2,2,0,0,-0.000000,1.000000
FB2B_b_L,2,2,0,0,-0.000000,1.000000
FB2B_b_R,2,2,0,0,-0.000000,1.000000
FB2C_L,3,3,0,0,-0.000000,1.000000
FB2C_R,3,3,0,0,-0.000000,1.000000
FB2D_L,3,3,0,0,-0.000000,1.000000
FB2D_R,3,3,0,0,-0.000000,1.000000
FB2E_L,2,2,0,0,-0.000000,1.000000
FB2E_R,2,2,0,0,-0.000000,1.000000
FB2F_a_L,3,3,0,0,-0.000000,1.000000
FB2F_a_R,3,3,0,0,-0.000000,1.000000
FB2F_b_L,3,3,0,0,-0.000000,1.000000
FB2F_b_R,3,3,0,0,-0.000000,1.000000
FB2F_c_L,2,2,0,0,-0.000000,1.000000
FB2F_c_R,2,2,0,0,-0.000000,1.000000
FB2G_a_L,1,1,0,0,-0.000000,1.000000
FB2G_a_R,1,1,0,0,-0.000000,1.000000
FB2G_b_L,2,2,0,0,-0.000000,1.000000
FB2G_b_R,2,2,0,0,-0.000000,1.000000
FB2H_a_L,1,1,0,0,-0.000000,1.000000
FB2H_a_R,1,1,0,0,-0.000000,1.000000
FB2H_b_L,1,1,0,0,-0.000000,1.000000
FB2H_b_R,1,1,0,0,-0.000000,1.000000
FB2I_a_L,4,4,0,0,-0.000000,1.000000
FB2I_a_R,5,5,0,0,-0.000000,1.000000
FB2I_b_L,1,1,0,0,-0.000000,1.000000
FB2I_b_R,1,1,0,0,-0.000000,1.000000
FB2J_L,3,3,0,0,-0.000000,1.000000
FB2J_R,2,2,0,0,-0.000000,1.000000
FB2K_L,3,3,0,0,-0.000000,1.000000
FB2K_R,3,3,0,0,-0.000000,1.000000
FB2L_L,1,1,0,0,-0.000000,1.000000
FB2L_R,1,1,0,0,-0.000000,1.000000
FB2M_L,3,3,0,0,-0.000000,1.000000
FB2M_R,3,3,0,0,-0.000000,1.000000
FB3A_L,2,2,0,0,-0.000000,1.000000
FB3A_R,2,2,0,0,-0.000000,1.000000
FB3B(EB)_L,1,1,0,0,-0.000000,1.000000
FB3B(EB)_R,1,1,0,0,-0.000000,1.000000
FB3C_L,5,5,0,0,-0.000000,1.000000
FB3C_R,4,4,0,0,-0.000000,1.000000
FB3D_L,1,1,0,0,-0.000000,1.000000
FB3D_R,1,1,0,0,-0.000000,1.000000
FB3E_L,1,1,0,0,-0.000000,1.000000
FB3E_R,1,1,0,0,-0.000000,1.000000
FB4A_L,4,4,0,0,-0.000000,1.000000
FB4A_R,4,4,0,0,-0.000000,1.000000
FB4B(NO2)_L,1,1,0,0,-0.000000,1.000000
FB4B(NO2)_R,1,1,0,0,-0.000000,1.000000
FB4C(NO2)_L,1,1,0,0,-0.000000,1.000000
FB4C(NO2)_R,1,1,0,0,-0.000000,1.000000
FB4D_L,3,3,0,0,-0.000000,1.000000
FB4D_R,3,3,0,0,-0.000000,1.000000
FB4E_L,6,6,0,0,-0.000000,1.000000
FB4E_R,5,5,0,0,-0.000000,1.000000
FB4F_a_L,4,4,0,0,-0.000000,1.000000
FB4F_a_R,5,5,0,0,-0.000000,1.000000
FB4F_b_L,1,1,0,0,-0.000000,1.000000
FB4F_b_R,1,1,0,0,-0.000000,1.000000
FB4G_L,1,1,0,0,-0.000000,1.000000
FB4G_R,1,1,0,0,-0.000000,1.000000
FB4H_L,1,1,0,0,-0.000000,1.000000
FB4H_R,1,1,0,0,-0.000000,1.000000
FB4I_L,1,1,0,0,-0.000000,1.000000
FB4I_R,1,1,0,0,-0.000000,1.000000
FB4J_L,1,1,0,0,-0.000000,1.000000
FB4J_R,1,1,0,0,-0.000000,1.000000
FB4K_L,2,2,0,0,-0.000000,1.000000
FB4K_R,2,2,0,0,-0.000000,1.000000
FB4L(PPM3-FB3/4-DAN)_L,2,2,0,0,-0.000000,1.000000
FB4L(PPM3-FB3/4-DAN)_R,2,2,0,0,-0.000000,1.000000
FB4M(PPM3-FB3/4-NO-DAN)_L,2,2,0,0,-0.000000,1.000000
FB4M(PPM3-FB3/4-NO-DAN)_R,2,2,0,0,-0.000000,1.000000
FB4N_L,1,1,0,0,-0.000000,1.000000
FB4N_R,1,1,0,0,-0.000000,1.000000
FB4O_L,2,2,0,0,-0.000000,1.000000
FB4O_R,2,2,0,0,-0.000000,1.000000
FB4P_a_L,2,2,0,0,-0.000000,1.000000
FB4P_a_R,2,2,0,0,-0.000000,1.000000
FB4P_b_L,3,3,0,0,-0.000000,1.000000
FB4P_b_R,4,4,0,0,-0.000000,1.000000
FB4Q_a_L,1,1,0,0,-0.000000,1.000000
FB4Q_a_R,1,1,0,0,-0.000000,1.000000
FB4Q_b_L,2,2,0,0,-0.000000,1.000000
FB4Q_b_R,2,2,0,0,-0.000000,1.000000
FB4R_L,3,3,0,0,-0.000000,1.000000
FB4R_R,1,1,0,0,-0.000000,1.000000
FB4X_L,1,1,0,0,-0.000000,1.000000
FB4X_R,1,1,0,0,-0.000000,1.000000
FB4Y(EB/NO1)_L,2,2,0,0,-0.000000,1.000000
FB4Y(EB/NO1)_R,2,2,0,0,-0.000000,1.000000
FB4Z_L,8,8,0,0,-0.000000,1.000000
FB4Z_R,8,8,0,0,-0.000000,1.000000
FB5AA_L,1,1,0,0,-0.000000,1.000000
FB5AA_R,1,1,0,0,-0.000000,1.000000
FB5AB_L,1,1,0,0,-0.000000,1.000000
FB5AB_R,1,1,0,0,-0.000000,1.000000
FB5A_L,2,2,0,0,-0.000000,1.000000
FB5A_R,2,2,0,0,-0.000000,1.000000
FB5B_L,3,3,0,0,-0.000000,1.000000
FB5B_R,3,3,0,0,-0.000000,1.000000
FB5C_L,1,1,0,0,-0.000000,1.000000
FB5C_R,1,1,0,0,-0.000000,1.000000
FB5D_L,1,1,0,0,-0.000000,1.000000
FB5D_R,1,1,0,0,-0.000000,1.000000
FB5E_L,1,1,0,0,-0.000000,1.000000
FB5E_R,1,1,0,0,-0.000000,1.000000
FB5F_L,1,1,0,0,-0.000000,1.000000
FB5F_R,1,1,0,0,-0.000000,1.000000
FB5G_L,4,4,0,0,-0.000000,1.000000
FB5G_R,4,4,0,0,-0.000000,1.000000
FB5H_L,1,1,0,0,-0.000000,1.000000
FB5H_R,1,1,0,0,-0.000000,1.000000
FB5I_L,1,1,0,0,-0.000000,1.000000
FB5I_R,1,1,0,0,-0.000000,1.000000
FB5J_L,1,1,0,0,-0.000000,1.000000
FB5J_R,1,1,0,0,-0.000000,1.000000
FB5K_L,1,1,0,0,-0.000000,1.000000
FB5K_R,1,1,0,0,-0.000000,1.000000
FB5L_L,1,1,0,0,-0.000000,1.000000
FB5L_R,1,1,0,0,-0.000000,1.000000
FB5M_L,1,1,0,0,-0.000000,1.000000
FB5M_R,1,1,0,0,-0.000000,1.000000
FB5N_L,1,1,0,0,-0.000000,1.000000
FB5N_R,1,1,0,0,-0.000000,1.000000
FB5O_L,1,1,0,0,-0.000000,1.000000
FB5O_R,1,1,0,0,-0.000000,1.000000
FB5P_L,2,2,0,0,-0.000000,1.000000
FB5P_R,2,2,0,0,-0.000000,1.000000
FB5Q_L,2,2,0,0,-0.000000,1.000000
FB5Q_R,2,2,0,0,-0.000000,1.000000
FB5R_L,3,3,0,0,-0.000000,1.000000
FB5R_R,3,3,0,0,-0.000000,1.000000
FB5S_L,4,4,0,0,-0.000000,1.000000
FB5S_R,3,3,0,0,-0.000000,1.000000
FB5T_L,1,1,0,0,-0.000000,1.000000
FB5T_R,1,1,0,0,-0.000000,1.000000
FB5U_L,1,1,0,0,-0.000000,1.000000
FB5U_R,2,2,0,0,-0.000000,1.000000
FB5V_L,9,9,0,0,-0.000000,1.000000
FB5V_R,9,9,0,0,-0.000000,1.000000
FB5W_L,4,4,0,0,-0.000000,1.000000
FB5W_R,4,4,0,0,-0.000000,1.000000
FB5X_L,3,3,0,0,-0.000000,1.000000
FB5X_R,3,3,0,0,-0.000000,1.000000
FB5Y_L,2,2,0,0,-0.000000,1.000000
FB5Y_R,2,2,0,0,-0.000000,1.000000
FB5Z_L,2,2,0,0,-0.000000,1.000000
FB5Z_R,2,2,0,0,-0.000000,1.000000
FB6A_L,3,3,0,0,-0.000000,1.000000
FB6A_R,3,3,0,0,-0.000000,1.000000
FB6B_L,2,2,0,0,-0.000000,1.000000
FB6B_R,1,1,0,0,-0.000000,1.000000
FB6C_a_L,1,1,0,0,-0.000000,1.000000
FB6C_a_R,1,1,0,0,-0.000000,1.000000
FB6C_b_L,3,3,0,0,-0.000000,1.000000
FB6C_b_R,2,2,0,0,-0.000000,1.000000
FB6D_L,1,1,0,0,-0.000000,1.000000
FB6D_R,1,1,0,0,-0.000000,1.000000
FB6E_L,1,1,0,0,-0.000000,1.000000
FB6E_R,1,1,0,0,-0.000000,1.000000
FB6F_L,1,1,0,0,-0.000000,1.000000
FB6F_R,1,1,0,0,-0.000000,1.000000
FB6G_L,1,1,0,0,-0.000000,1.000000
FB6G_R,1,1,0,0,-0.000000,1.000000
FB6H_L,1,1,0,0,-0.000000,1.000000
FB6H_R,1,1,0,0,-0.000000,1.000000
FB6I_L,1,1,0,0,-0.000000,1.000000
FB6I_R,1,1,0,0,-0.000000,1.000000
FB6J_L,4,4,0,0,-0.000000,1.000000
FB6J_R,4,4,0,0,-0.000000,1.000000
FB6K(HK problem)_R,1,1,0,0,-0.000000,1.000000
FB6K_L,2,2,0,0,-0.000000,1.000000
FB6K_R,1,1,0,0,-0.000000,1.000000
FB6L_L,3,3,0,0,-0.000000,1.000000
FB6L_R,3,3,0,0,-0.000000,1.000000
FB6M_L,2,2,0,0,-0.000000,1.000000
FB6M_R,2,2,0,0,-0.000000,1.000000
FB6N_L,1,1,0,0,-0.000000,1.000000
FB6N_R,1,1,0,0,-0.000000,1.000000
FB6O_L,1,1,0,0,-0.000000,1.000000
FB6O_R,1,1,0,0,-0.000000,1.000000
FB6P_L,1,1,0,0,-0.000000,1.000000
FB6P_R,1,1,0,0,-0.000000,1.000000
FB6Q_L,1,1,0,0,-0.000000,1.000000
FB6Q_R,1,1,0,0,-0.000000,1.000000
FB6R_L,1,1,0,0,-0.000000,1.000000
FB6R_R,2,2,0,0,-0.000000,1.000000
FB6S_L,3,3,0,0,-0.000000,1.000000
FB6S_R,3,3,0,0,-0.000000,1.000000
FB6T_L,2,2,0,0,-0.000000,1.000000
FB6T_R,2,2,0,0,-0.000000,1.000000
FB6U_L,2,2,0,0,-0.000000,1.000000
FB6U_R,2,2,0,0,-0.000000,1.000000
FB6V_L,1,1,0,0,-0.000000,1.000000
FB6V_R,1,1,0,0,-0.000000,1.000000
FB6W_L,1,1,0,0,-0.000000,1.000000
FB6W_R,1,1,0,0,-0.000000,1.000000
FB6X_L,1,1,0,0,-0.000000,1.000000
FB6X_R,1,1,0,0,-0.000000,1.000000
FB6Y_L,1,1,0,0,-0.000000,1.000000
FB6Y_R,1,1,0,0,-0.000000,1.000000
FB6Z_L,1,1,0,0,-0.000000,1.000000
FB6Z_R,1,1,0,0,-0.000000,1.000000
FB7A_L,3,3,0,0,-0.000000,1.000000
FB7A_R,3,3,0,0,-0.000000,1.000000
FB7B_L,1,1,0,0,-0.000000,1.000000
FB7B_R,1,1,0,0,-0.000000,1.000000
FB7C_L,2,2,0,0,-0.000000,1.000000
FB7C_R,1,1,0,0,-0.000000,1.000000
FB7D_L,2,2,0,0,-0.000000,1.000000
FB7D_R,2,2,0,0,-0.000000,1.000000
FB7E_L,3,3,0,0,-0.000000,1.000000
FB7E_R,3,3,0,0,-0.000000,1.000000
FB7F_L,1,1,0,0,-0.000000,1.000000
FB7F_R,1,1,0,0,-0.000000,1.000000
FB7G_L,2,2,0,0,-0.000000,1.000000
FB7G_R,2,2,0,0,-0.000000,1.000000
FB7H_L,1,1,0,0,-0.000000,1.000000
FB7H_R,1,1,0,0,-0.000000,1.000000
FB7I_L,3,3,0,0,-0.000000,1.000000
FB7I_R,2,2,0,0,-0.000000,1.000000
FB7J_L,2,2,0,0,-0.000000,1.000000
FB7J_R,2,2,0,0,-0.000000,1.000000
FB7K_L,2,2,0,0,-0.000000,1.000000
FB7K_R,2,2,0,0,-0.000000,1.000000
FB7L_L,2,2,0,0,-0.000000,1.000000
FB7L_R,2,2,0,0,-0.000000,1.000000
FB7M_L,1,1,0,0,-0.000000,1.000000
FB7M_R,1,1,0,0,-0.000000,1.000000
FB8A_L,2,2,0,0,-0.000000,1.000000
FB8A_R,3,3,0,0,-0.000000,1.000000
FB8B_L,2,2,0,0,-0.000000,1.000000
FB8B_R,2,2,0,0,-0.000000,1.000000
FB8C_L,2,2,0,0,-0.000000,1.000000
FB8C_R,2,2,0,0,-0.000000,1.000000
FB8D_L,1,1,0,0,-0.000000,1.000000
FB8D_R,1,1,0,0,-0.000000,1.000000
FB8E_L,2,2,0,0,-0.000000,1.000000
FB8E_R,3,3,0,0,-0.000000,1.000000
FB8F_a_L,4,4,0,0,-0.000000,1.000000
FB8F_a_R,4,4,0,0,-0.000000,1.000000
FB8F_b_L,4,4,0,0,-0.000000,1.000000
FB8F_b_R,4,4,0,0,-0.000000,1.000000
FB8G_L,3,3,0,0,-0.000000,1.000000
FB8G_R,3,3,0,0,-0.000000,1.000000
FB8H_L,3,3,0,0,-0.000000,1.000000
FB8H_R,3,3,0,0,-0.000000,1.000000
FB8I_L,2,2,0,0,-0.000000,1.000000
FB8I_R,2,2,0,0,-0.000000,1.000000
FB9A_L,3,3,0,0,-0.000000,1.000000
FB9A_R,3,3,0,0,-0.000000,1.000000
FB9B_a_L,2,2,0,0,-0.000000,1.000000
FB9B_a_R,2,2,0,0,-0.000000,1.000000
FB9B_b(?)_L,1,1,0,0,-0.000000,1.000000
FB9B_b_L,1,1,0,0,-0.000000,1.000000
FB9B_b_R,1,1,0,0,-0.000000,1.000000
FB9B_c_L,2,2,0,0,-0.000000,1.000000
