node_index,body_id,value
1089,2722,0
1090,2723,1
1091,2724,1
1092,2725,1
1093,2726,0
1094,2727,0
1095,2728,1
1096,2729,0
1097,2730,0
1098,2731,0
1099,2732,1
1100,2733,0
1101,2734,1
1102,2735,1
1103,2736,0
1104,2737,1
1105,2738,0
1106,2739,1
1107,2740,0
1108,2741,1
1109,2742,1
1110,2743,0
1111,2745,1
1112,2746,0
1113,2750,0
1114,2751,0
1115,2752,0
1116,2755,0
1117,2756,1
1118,2757,1
1119,2758,1
1120,2761,0
1121,2762,0
1122,2764,1
1123,2767,0
1124,2770,0
1125,2771,0
1126,2772,0
1127,2773,0
1128,2774,0
1129,2776,0
1130,2777,0
1131,2778,1
1132,2779,0
1133,2780,1
1134,2782,0
1135,2783,1
1136,2784,0
1137,2792,0
1138,2793,0
1139,2794,1
1140,2795,0
1141,2796,0
1142,2797,1
1143,2798,0
1144,2799,1
1145,2800,1
1146,2801,1
1147,2802,0
1148,2803,1
1149,2804,1
1150,2805,0
1151,2806,1
1152,2807,1
1153,2808,1
1154,2809,0
1155,2810,1
1156,2811,1
1157,2812,0
1158,2813,0
1159,2814,1
1160,2815,1
1161,2816,0
1162,2817,0
1163,2818,0
1164,2819,1
1165,2820,0
1166,2821,0
1167,2822,0
1168,2823,0
1169,2824,0
1170,2825,0
1171,2826,1
1172,2827,0
1173,2828,0
1174,2829,1
1175,2833,0
1176,2834,1
1177,2849,1
1178,2850,0
1179,2858,0
1180,2859,0
1181,2860,0
1182,2861,1
1183,2862,1
1184,2863,1
1185,2864,0
1186,2865,0
1187,2866,0
1188,2868,0
1189,2869,1
1190,2870,0
1191,2871,0
1192,2872,0
1193,2873,0
1194,2874,0
1195,2876,0
1196,2877,1
1197,2878,0
1198,2879,0
1199,2880,0
1200,2882,0
1201,2884,0
1202,2885,1
1203,2886,0
1204,2887,0
1205,2889,1
1206,2896,0
1207,2897,0
1208,2899,0
1209,2900,0
1210,2901,0
1211,2903,1
1212,2915,0
1213,2917,0
1214,2919,0
1215,2920,0
1216,2921,0
1217,2924,1
1218,2927,1
1219,2928,1
1220,2929,0
1221,2931,1
1222,2933,1
1223,2934,1
1224,2936,1
1225,2937,1
1226,2938,1
1227,2939,0
1228,2940,0
1229,2941,0
1230,2942,1
1231,2943,1
1232,2944,1
1233,2945,1
1234,2946,1
1235,2947,1
1236,2948,0
1237,2949,1
1238,2950,1
1239,2951,1
1240,2952,1
1241,2953,1
1242,2954,1
1243,2955,1
1244,2956,1
1245,2957,1
1246,2958,1
1247,2959,0
1248,2960,1
1249,2961,1
1250,2962,1
1251,2963,1
1252,2964,1
1253,2966,1
1254,2967,1
1255,2977,0
1256,2979,1
1257,2985,0
1258,2986,1
1259,2991,0
1260,2992,1
1261,2993,0
1262,2994,0
1263,2996,1
1264,2997,1
1265,3001,0
1266,3002,1
1267,3003,1
1268,3007,1
1269,3008,0
1270,3010,0
1271,3011,0
1272,3012,0
1273,3013,0
1274,3015,0
1275,3018,0
1276,3023,0
1277,3024,0
1278,3026,1
1279,3027,1
1280,3028,1
1281,3029,1
1282,3030,0
1283,3033,1
1284,3034,1
1285,3036,0
1286,3039,0
1287,3040,0
1288,3041,0
1289,3042,1
1290,3044,0
1291,3045,0
1292,3057,0
1293,3058,1
1294,3059,0
1295,3060,1
1296,3061,1
1297,3062,0
1298,3063,0
1299,3064,0
1300,3065,0
1301,3068,1
1302,3072,1
1303,3074,1
1304,3075,1
1305,3076,1
1306,3077,1
1307,3082,1
1308,3083,0
1309,3084,1
1310,3085,0
1311,3086,0
1312,3087,0
1313,3088,0
1314,3089,0
1315,3091,0
1316,3093,0
1317,3094,1
1318,3095,1
1319,3096,0
1320,3099,1
1321,3100,0
1322,3105,1
1323,3106,1
1324,3108,1
1325,3109,1
1326,3111,0
1327,3112,0
1328,3116,0
1329,3118,0
1330,3119,0
1331,3120,1
1332,3121,1
1333,3122,0
1334,3124,0
1335,3125,1
1336,3126,1
1337,3127,0
1338,3128,0
1339,3129,0
1340,3130,0
1341,3131,0
1342,3132,0
1343,3133,1
1344,3134,0
1345,3135,1
1346,3136,1
1347,3137,0
1348,3138,1
1349,3139,0
1350,3140,1
1351,3141,0
1352,3142,0
1353,3143,1
1354,3144,1
1355,3145,0
1356,3146,0
1357,3147,0
1358,3148,0
1359,3149,1
1360,3150,0
1361,3151,0
1362,3152,0
1363,3153,0
1364,3154,0
1365,3155,1
1366,3156,0
1367,3157,1
1368,3158,0
1369,3159,0
1370,3160,0
1371,3161,1
1372,3162,0
1373,3163,0
1374,3164,0
1375,3165,0
1376,3166,0
1377,3167,0
1378,3168,1
1379,3169,1
1380,3170,1
1381,3171,0
1382,3172,1
1383,3173,0
1384,3174,1
1385,3175,1
1386,3176,0
1387,3177,1
1388,3178,1
1389,3179,0
1390,3180,1
1391,3181,1
1392,3182,1
1393,3183,0
1394,3184,0
1395,3185,1
1396,3186,0
1397,3187,1
1398,3189,0
1399,3190,1
1400,3191,0
1401,3192,1
1402,3193,0
1403,3194,0
1404,3195,0
1405,3196,1
1406,3197,0
1407,3198,1
1408,3199,0
1409,3200,0
1410,3201,0
1411,3202,1
1412,3203,0
1413,3204,0
1414,3205,1
1415,3206,1
1416,3207,1
1417,3208,0
1418,3209,0
1419,3210,1
1420,3211,1
1421,3212,0
1422,3213,1
1423,3214,0
1424,3215,1
1425,3216,0
1426,3217,1
1427,3218,0
1428,3219,1
1429,3220,1
1430,3221,0
1431,3222,1
1432,3223,1
1433,3224,1
1434,3225,0
1435,3226,1
1436,3227,1
1437,3228,1
1438,3229,1
1439,3230,0
1440,3231,0
1441,3232,1
1442,3233,0
1443,3234,0
1444,3235,0
1445,3236,0
1446,3237,1
1447,3238,1
1448,3239,0
1449,3240,1
1450,3241,0
1451,3242,0
1452,3243,1
1453,3244,1
1454,3245,0
1455,3246,0
1456,3247,0
1457,3248,1
1458,3249,0
1459,3250,0
1460,3251,0
1461,3252,0
1462,3253,0
1463,3254,0
1464,3255,1
1465,3256,0
1466,3257,1
1467,3258,0
1468,3259,0
1469,3260,0
1470,3261,0
1471,3262,0
1472,3263,0
1473,3264,0
1474,3265,0
1475,3266,0
1476,3267,0
1477,3268,0
1478,3269,0
1479,3270,1
1480,3271,0
1481,3272,1
1482,3273,0
1483,3274,0
1484,3275,1
1485,3276,0
1486,3277,0
1487,3278,0
1488,3279,1
1489,3280,0
1490,3281,0
1491,3282,0
1492,3283,1
1493,3284,0
1494,3285,1
1495,3286,0
1496,3287,1
1497,3288,1
1498,3289,0
1499,3290,1
1500,3291,0
1501,3292,1
1502,3293,0
1503,3294,0
1504,3295,1
1505,3296,0
1506,3297,0
1507,3298,0
1508,3299,0
1509,3300,0
1510,3301,1
1511,3302,1
1512,3303,1
1513,3304,0
1514,3305,1
1515,3306,1
1516,3307,0
1517,3308,1
1518,3309,0
1519,3310,1
1520,3311,1
1521,3312,0
1522,3313,1
1523,3314,1
1524,3315,0
1525,3316,0
1526,3317,0
1527,3318,1
1528,3319,0
1529,3320,0
1530,3321,0
1531,3322,1
1532,3323,1
1533,3324,0
1534,3325,0
1535,3326,0
1536,3327,0
1537,3328,0
1538,3329,0
1539,3330,0
1540,3331,0
1541,3332,0
1542,3333,0
1543,3334,0
1544,3335,0
1545,3336,0
1546,3338,0
1547,3339,0
1548,3340,0
1549,3341,0
1550,3342,1
1551,3343,1
1552,3344,1
1553,3347,1
1554,3348,0
1555,3351,1
1556,3354,1
1557,3360,1
1558,3363,0
1559,3364,1
1560,3365,0
1561,3366,0
1562,3367,0
1563,3369,1
1564,3370,1
1565,3371,1
1566,3372,1
1567,3378,1
1568,3379,0
1569,3380,1
1570,3381,0
1571,3382,0
1572,3383,1
1573,3386,0
1574,3387,1
1575,3388,1
1576,3390,0
1577,3392,1
1578,3396,0
1579,3397,0
1580,3398,0
1581,3399,1
1582,3401,0
1583,3403,1
1584,3404,0
1585,3405,0
1586,3406,0
1587,3407,1
1588,3408,0
1589,3409,0
1590,3411,0
1591,3412,0
1592,3413,1
1593,3415,0
1594,3419,1
1595,3420,0
1596,3421,1
1597,3422,0
1598,3423,0
1599,3425,0
1600,3429,1
1601,3431,0
1602,3433,0
1603,3434,0
1604,3435,0
1605,3436,0
1606,3438,1
1607,3440,1
1608,3444,0
1609,3445,0
1610,3448,1
1611,3450,0
1612,3451,0
1613,3452,1
1614,3454,1
1615,3455,1
1616,3457,1
1617,3458,1
1618,3459,1
1619,3461,0
1620,3463,1
1621,3468,1
1622,3469,1
1623,3471,0
1624,3479,0
1625,3480,0
1626,3484,0
1627,3486,1
1628,3489,1
1629,3490,0
1630,3492,0
1631,3493,0
1632,3494,0
1633,3497,1
1634,3498,1
1635,3499,1
1636,3500,0
1637,3503,0
1638,3504,1
1639,3518,0
1640,3519,0
1641,3520,0
1642,3521,0
1643,3522,0
1644,3523,1
1645,3524,1
1646,3525,0
1647,3526,0
1648,3527,0
1649,3528,0
1650,3529,0
1651,3530,0
1652,3531,0
1653,3532,0
1654,3533,0
1655,3534,1
1656,3535,0
1657,3536,0
1658,3537,1
1659,3538,0
1660,3539,0
1661,3540,0
1662,3541,1
1663,3542,0
1664,3543,1
1665,3544,0
1666,3545,0
1667,3546,0
1668,3547,0
1669,3548,1
1670,3549,0
1671,3550,1
1672,3551,0
1673,3552,0
1674,3554,0
1675,3555,0
1676,3556,0
1677,3558,0
1678,3559,1
1679,3560,0
1680,3562,0
1681,3563,0
1682,3564,0
1683,3565,0
1684,3566,0
1685,3567,0
1686,3568,0
1687,3569,0
1688,3571,0
1689,3574,0
1690,3575,0
1691,3576,0
1692,3579,0
1693,3580,0
1694,3582,1
1695,3589,0
1696,3590,0
1697,3591,0
1698,3592,0
1699,3593,0
1700,3594,0
1701,3595,0
1702,3596,0
1703,3597,0
1704,3598,0
1705,3599,1
1706,3600,1
1707,3601,0
1708,3602,1
1709,3603,0
1710,3604,1
1711,3605,0
1712,3606,0
1713,3607,0
1714,3608,1
1715,3609,1
1716,3610,1
1717,3611,1
1718,3612,0
1719,3613,0
1720,3614,0
1721,3615,0
1722,3616,0
1723,3617,0
1724,3618,0
1725,3619,0
1726,3620,1
1727,3621,0
1728,3622,0
1729,3623,0
1730,3624,0
1731,3625,1
1732,3626,0
1733,3629,0
1734,3630,0
1735,3632,0
1736,3633,0
1737,3635,0
1738,3636,0
1739,3642,0
1740,3643,0
1741,3644,0
1742,3646,0
1743,3649,0
1744,3650,1
1745,3651,1
1746,3656,1
1747,3657,0
1748,3658,0
1749,3659,0
1750,3660,0
1751,3661,0
1752,3662,0
1753,3667,0
1754,3672,0
1755,3679,0
1756,3680,1
1757,3681,0
1758,3682,1
1759,3683,0
1760,3684,1
1761,3685,0
1762,3686,0
1763,3687,0
1764,3688,0
1765,3689,1
1766,3690,0
1767,3691,1
1768,3692,0
1769,3693,0
1770,3694,0
1771,3695,0
1772,3696,1
1773,3697,0
1774,3698,0
1775,3699,0
1776,3700,0
1777,3701,0
1778,3702,1
1779,3703,0
1780,3704,0
1781,3705,1
1782,3706,0
1783,3707,1
1784,3708,0
1785,3709,1
1786,3710,0
1787,3712,0
1788,3715,0
1789,3718,0
1790,3719,0
1791,3721,1
1792,3723,1
1793,3724,0
1794,3725,1
1795,3727,1
1796,3728,0
1797,3729,0
1798,3730,0
1799,3731,0
1800,3732,0
1801,3733,0
1802,3734,1
1803,3735,0
1804,3736,0
1805,3737,0
1806,3738,1
1807,3739,1
1808,3740,0
1809,3741,1
1810,3742,0
1811,3743,0
1812,3744,0
1813,3745,0
1814,3746,0
1815,3747,0
1816,3748,0
1817,3749,0
1818,3750,0
1819,3751,1
1820,3752,0
1821,3753,1
1822,3754,0
1823,3755,0
1824,3756,0
1825,3757,0
1826,3758,0
1827,3759,1
1828,3760,0
1829,3761,0
1830,3762,0
1831,3763,1
1832,3764,1
1833,3765,0
1834,3766,0
1835,3767,0
1836,3768,0
1837,3769,0
1838,3770,1
1839,3771,1
1840,3772,1
1841,3773,0
1842,3774,1
1843,3775,1
1844,3776,0
1845,3777,0
1846,3781,0
1847,3784,1
1848,3785,0
1849,3789,1
1850,3796,1
1851,3797,1
1852,3798,0
1853,3800,1
1854,3801,1
1855,3802,1
1856,3803,1
1857,3804,1
1858,3805,1
1859,3806,0
1860,3809,0
1861,3811,1
1862,3812,1
1863,3813,0
1864,3814,0
1865,3815,1
1866,3817,1
1867,3818,0
1868,3819,0
1869,3820,1
1870,3825,1
1871,3826,1
1872,3827,0
1873,3829,1
1874,3830,1
1875,3831,1
1876,3832,1
1877,3833,0
1878,3834,0
1879,3835,0
1880,3837,0
1881,3838,0
1882,3839,1
1883,3841,1
1884,3843,1
1885,3844,1
1886,3845,0
1887,3846,0
1888,3847,1
1889,3848,0
1890,3849,1
1891,3850,0
1892,3851,1
1893,3852,1
1894,3853,0
1895,3854,1
1896,3855,1
1897,3856,0
1898,3857,1
1899,3859,1
1900,3860,1
1901,3861,0
1902,3863,1
1903,3865,1
1904,3870,0
1905,3872,1
1906,3874,0
1907,3880,1
1908,3881,0
1909,3882,0
1910,3883,1
1911,3884,0
1912,3885,0
1913,3886,1
1914,3887,0
1915,3888,0
1916,3889,0
1917,3890,0
1918,3891,0
