node_index,body_id,value
172,370,1
173,371,1
174,374,1
175,378,1
176,379,1
177,380,1
178,381,1
179,386,1
180,387,1
181,388,1
182,395,1
183,396,1
184,397,1
185,405,1
186,406,1
187,407,1
188,413,1
189,415,1
190,416,1
191,418,1
192,419,1
193,423,1
194,424,1
195,426,1
196,428,1
197,429,1
198,431,1
199,433,1
200,434,1
201,435,1
202,436,1
203,445,1
204,446,1
205,448,1
206,450,1
207,451,1
208,452,1
209,453,1
210,455,1
211,456,1
212,457,1
213,458,1
214,459,1
215,462,1
216,464,1
217,466,1
218,467,1
219,469,1
220,471,1
221,472,1
222,475,1
223,476,1
224,477,1
225,483,1
226,485,1
227,486,1
228,488,1
229,490,1
230,492,1
231,493,1
232,495,1
233,496,1
234,498,1
235,499,1
236,501,1
237,502,1
238,503,1
239,504,1
240,512,1
241,513,1
242,518,1
243,519,1
244,521,1
245,522,1
246,525,1
247,527,1
248,529,1
249,531,1
250,534,1
251,535,1
252,536,1
253,540,1
254,543,1
255,548,1
256,550,1
257,555,1
258,556,1
259,559,1
260,560,1
261,565,1
262,567,1
263,570,1
264,575,1
265,576,1
266,583,1
267,586,1
268,588,1
269,592,1
270,593,1
271,595,1
272,596,1
273,597,1
274,599,1
275,600,1
276,601,1
277,602,1
278,605,1
279,606,1
280,607,1
281,609,1
282,611,1
283,614,1
284,617,1
285,618,1
286,621,1
287,623,1
288,624,1
289,625,1
290,627,1
291,632,1
292,633,1
293,635,1
294,636,1
295,638,1
296,639,1
297,642,1
298,645,1
299,646,1
300,647,1
301,649,1
302,650,1
303,651,1
304,652,1
305,653,1
306,655,1
307,656,1
308,660,1
309,662,1
310,667,1
311,671,1
312,676,1
313,677,1
314,681,1
315,683,1
316,684,1
317,686,1
318,687,1
319,688,1
320,690,1
321,691,1
322,693,1
323,695,1
324,700,1
325,713,1
326,715,1
327,716,1
328,719,1
329,727,1
330,730,1
331,732,1
332,734,1
333,735,1
334,736,1
335,738,1
336,740,1
337,742,1
338,743,1
339,744,1
340,745,1
341,747,1
342,748,1
343,750,1
344,751,1
345,753,1
346,755,1
347,759,1
348,761,1
349,762,1
350,763,1
351,765,1
352,769,1
353,773,1
354,774,1
355,775,1
356,778,1
357,781,1
358,782,1
359,788,1
360,791,1
361,792,1
362,795,1
363,798,1
364,800,1
365,801,1
366,804,1
367,807,1
368,808,1
369,809,1
370,811,1
371,812,1
372,813,1
373,815,1
374,819,1
375,820,1
376,821,1
377,822,1
378,824,1
379,825,1
380,826,1
381,828,1
382,830,1
383,831,1
384,832,1
385,834,1
386,835,1
387,838,1
388,840,1
389,841,1
390,850,1
391,855,1
392,857,1
393,859,1
394,860,1
395,861,1
396,867,1
397,868,1
398,870,1
399,872,1
400,874,1
401,875,1
402,879,1
403,882,1
404,883,1
405,885,1
406,889,1
407,890,1
408,892,1
409,895,1
410,898,1
411,903,1
412,905,1
413,906,1
414,909,1
415,910,1
416,912,1
417,913,1
418,916,1
419,919,1
420,922,1
421,928,1
422,929,1
423,930,1
424,931,1
425,933,1
426,934,1
427,935,1
428,939,1
429,941,1
430,947,1
431,949,1
432,950,1
433,951,1
434,952,1
435,954,1
436,956,1
437,959,1
438,960,1
439,961,1
440,965,1
441,966,1
442,977,1
443,978,1
444,979,1
445,981,1
446,983,1
447,985,1
448,986,1
449,988,1
450,989,1
451,990,1
452,993,1
453,994,1
454,995,1
455,996,1
456,1002,1
457,1007,1
458,1009,1
459,1011,1
460,1014,1
461,1015,1
462,1016,1
463,1017,1
464,1018,1
465,1019,1
466,1022,1
467,1023,1
468,1026,1
469,1027,1
470,1028,1
471,1031,1
472,1038,1
473,1040,1
474,1042,1
475,1043,1
476,1044,1
477,1045,1
478,1047,1
479,1050,1
480,1051,1
481,1054,1
482,1055,1
483,1056,1
484,1059,1
485,1060,1
486,1061,1
487,1064,1
488,1066,1
489,1069,1
490,1072,1
491,1076,1
492,1077,1
493,1078,1
494,1079,1
495,1081,1
496,1082,1
497,1083,1
498,1090,1
499,1091,1
500,1092,1
501,1098,1
502,1100,1
503,1104,1
504,1105,1
505,1108,1
506,1114,1
507,1117,1
508,1118,1
509,1120,1
510,1121,1
511,1123,1
512,1124,1
513,1126,1
514,1128,1
515,1131,1
516,1134,1
517,1137,1
518,1142,1
519,1146,1
520,1147,1
521,1148,1
522,1150,1
523,1151,1
524,1153,1
525,1157,1
526,1161,1
527,1162,1
528,1163,1
529,1166,1
530,1169,1
531,1170,1
532,1171,1
533,1173,1
534,1174,1
535,1178,1
536,1183,1
537,1185,1
538,1188,1
539,1191,1
540,1193,1
541,1194,1
542,1195,1
543,1197,1
544,1198,1
545,1199,1
546,1200,1
547,1201,1
548,1204,1
549,1207,1
550,1208,1
551,1210,1
552,1211,1
553,1214,1
554,1222,1
555,1224,1
556,1226,1
557,1228,1
558,1229,1
559,1231,1
560,1232,1
561,1238,1
562,1240,1
563,1243,1
564,1246,1
565,1247,1
566,1250,1
567,1253,1
568,1255,1
569,1257,1
570,1258,1
571,1259,1
572,1260,1
573,1261,1
574,1264,1
575,1265,1
576,1266,1
577,1268,1
578,1269,1
579,1271,1
580,1273,1
581,1275,1
582,1278,1
583,1280,1
584,1281,1
585,1283,1
586,1285,1
587,1292,1
588,1296,1
589,1297,1
590,1298,1
591,1299,1
592,1302,1
593,1304,1
594,1305,1
595,1307,1
596,1310,1
597,1311,1
598,1313,1
599,1314,1
600,1315,1
601,1319,1
602,1324,1
603,1326,1
604,1327,1
605,1328,1
606,1334,1
607,1335,1
608,1336,1
609,1339,1
610,1341,1
611,1342,1
612,1345,1
613,1347,1
614,1354,1
615,1355,1
616,1358,1
617,1359,1
618,1360,1
619,1363,1
620,1365,1
621,1366,1
622,1369,1
623,1370,1
624,1371,1
625,1374,1
626,1377,1
627,1379,1
628,1380,1
629,1385,1
630,1386,1
631,1388,1
632,1390,1
633,1391,1
634,1393,1
635,1394,1
636,1395,1
637,1397,1
638,1398,1
639,1399,1
640,1401,1
641,1404,1
642,1408,1
643,1412,1
644,1415,1
645,1416,1
646,1418,1
647,1425,1
648,1427,1
649,1435,1
650,1436,1
651,1437,1
652,1438,1
653,1439,1
654,1441,1
655,1442,1
656,1443,1
657,1444,1
658,1446,1
659,1447,1
660,1449,1
661,1451,1
662,1454,1
663,1458,1
664,1459,1
665,1462,1
666,1463,1
667,1465,1
668,1466,1
669,1467,1
670,1474,1
671,1477,1
672,1478,1
673,1479,1
674,1482,1
675,1484,1
676,1491,1
677,1492,1
678,1496,1
679,1501,1
680,1503,1
681,1506,1
682,1508,1
683,1512,1
684,1514,1
685,1517,1
686,1521,1
687,1522,1
688,1523,1
689,1524,1
690,1525,1
691,1529,1
692,1530,1
693,1531,1
694,1533,1
695,1534,1
696,1535,1
697,1538,1
698,1541,1
699,1543,1
700,1545,1
701,1547,1
702,1548,1
703,1550,1
704,1551,1
705,1553,1
706,1557,1
707,1558,1
708,1563,1
709,1564,1
710,1566,1
711,1568,1
712,1569,1
713,1574,1
714,1577,1
715,1579,1
716,1582,1
717,1584,1
718,1586,1
719,1588,1
720,1592,1
721,1595,1
722,1596,1
723,1597,1
724,1600,1
725,1601,1
726,1602,1
727,1603,1
728,1604,1
729,1609,1
730,1611,1
731,1612,1
732,1613,1
733,1615,1
734,1617,1
735,1620,1
736,1621,1
737,1622,1
738,1627,1
739,1630,1
740,1633,1
741,1635,1
742,1639,1
743,1641,1
744,1643,1
745,1645,1
746,1647,1
747,1649,1
748,1651,1
749,1654,1
750,1657,1
751,1661,1
752,1665,1
753,1667,1
754,1670,1
755,1674,1
756,1675,1
757,1677,1
758,1678,1
759,1679,1
760,1680,1
761,1681,1
762,1683,1
763,1685,1
764,1688,1
765,1689,1
766,1691,1
767,1696,1
768,1697,1
769,1704,1
770,1706,1
771,1707,1
772,1710,1
773,1715,1
774,1716,1
775,1720,1
776,1725,1
777,1727,1
778,1729,1
779,1731,1
780,1733,1
781,1734,1
782,1738,1
783,1743,1
784,1745,1
785,1751,1
786,1754,1
787,1759,1
788,1760,1
789,1765,1
790,1770,1
791,1772,1
792,1775,1
793,1776,1
794,1777,1
795,1782,1
796,1784,1
797,1786,1
798,1788,1
799,1789,1
800,1791,1
801,1794,1
802,1795,1
803,1796,1
804,1797,1
805,1801,1
806,1804,1
807,1810,1
808,1811,1
809,1812,1
810,1815,1
811,1819,1
812,1828,1
813,1831,1
814,1832,1
815,1835,1
816,1842,1
817,1844,1
818,1845,1
819,1848,1
820,1852,1
821,1864,1
822,1866,1
823,1868,1
824,1869,1
825,1871,1
826,1872,1
827,1873,1
828,1877,1
829,1882,1
830,1884,1
831,1885,1
832,1888,1
833,1889,1
834,1891,1
835,1892,1
836,1895,1
837,1896,1
838,1897,1
839,1900,1
840,1901,1
841,1902,1
842,1905,1
843,1906,1
844,1908,1
845,1913,1
846,1915,1
847,1916,1
848,1918,1
849,1931,1
850,1932,1
851,1933,1
852,1935,1
853,1938,1
854,1944,1
855,1945,1
856,1949,1
857,1950,1
858,1954,1
859,1957,1
860,1959,1
861,1961,1
862,1963,1
863,1966,1
864,1967,1
865,1968,1
866,1971,1
867,1972,1
868,1975,1
869,1976,1
870,1979,1
871,1980,1
872,1982,1
873,1983,1
874,1984,1
875,1985,1
876,1987,1
877,1989,1
878,1992,1
879,1997,1
880,1999,1
881,2002,1
882,2003,1
883,2004,1
884,2008,1
885,2012,1
886,2013,1
887,2014,1
888,2018,1
889,2019,1
890,2024,1
891,2025,1
892,2028,1
893,2029,1
894,2033,1
895,2034,1
896,2041,1
897,2043,1
898,2045,1
899,2046,1
900,2050,1
901,2051,1
902,2052,1
903,2053,1
904,2054,1
905,2058,1
906,2059,1
907,2061,1
908,2062,1
909,2063,1
910,2064,1
911,2068,1
912,2072,1
913,2075,1
914,2077,1
915,2078,1
916,2082,1
917,2083,1
918,2087,1
919,2090,1
920,2098,1
921,2099,1
922,2103,1
923,2105,1
924,2106,1
925,2109,1
926,2110,1
927,2111,1
928,2112,1
929,2115,1
930,2116,1
931,2123,1
932,2124,1
933,2125,1
934,2126,1
935,2127,1
936,2129,1
937,2131,1
938,2137,1
939,2138,1
940,2140,1
941,2144,1
942,2148,1
943,2150,1
944,2153,1
945,2154,1
946,2155,1
947,2156,1
948,2157,1
949,2162,1
950,2163,1
951,2167,1
952,2168,1
953,2170,1
954,2173,1
955,2175,1
956,2184,1
957,2185,1
958,2187,1
959,2189,1
960,2191,1
961,2192,1
962,2198,1
963,2202,1
964,2203,1
965,2208,1
966,2210,1
967,2213,1
968,2215,1
969,2216,1
970,2217,1
971,2220,1
972,2224,1
973,2225,1
974,2228,1
975,2229,1
976,2230,1
977,2232,1
978,2235,1
979,2239,1
980,2240,1
981,2242,1
982,2245,1
983,2247,1
984,2248,1
985,2250,1
986,2251,1
987,2252,1
988,2255,1
989,2256,1
990,2258,1
991,2260,1
992,2264,1
993,2265,1
994,2268,1
995,2270,1
996,2271,1
997,2273,1
998,2276,1
999,2277,1
1000,2282,1
1001,2283,1
1002,2286,1
1003,2287,1
1004,2289,1
1005,2290,1
1006,2295,1
1007,2297,1
1008,2299,1
1009,2300,1
1010,2305,1
1011,2307,1
1012,2308,1
1013,2309,1
1014,2314,1
1015,2319,1
1016,2322,1
1017,2326,1
1018,2327,1
1019,2329,1
1020,2331,1
1021,2335,1
1022,2336,1
1023,2339,1
1024,2343,1
1025,2345,1
1026,2347,1
1027,2349,1
1028,2351,1
1029,2352,1
1030,2354,1
1031,2356,1
1032,2358,1
1033,2362,1
1034,2368,1
1035,2370,1
1036,2371,1
1037,2373,1
1038,2376,1
1039,2377,1
1040,2378,1
1041,2382,1
1042,2388,1
1043,2389,1
1044,2390,1
1045,2391,1
1046,2392,1
1047,2393,1
1048,2396,1
1049,2397,1
1050,2400,1
1051,2401,1
1052,2404,1
1053,2405,1
1054,2408,1
1055,2409,1
1056,2413,1
1057,2414,1
1058,2416,1
1059,2417,1
1060,2419,1
1061,2420,1
1062,2421,1
1063,2422,1
1064,2423,1
1065,2424,1
1066,2426,1
1067,2427,1
1068,2428,1
1069,2429,1
1070,2430,1
1071,2433,1
1072,2435,1
1073,2439,1
1074,2440,1
1075,2441,1
1076,2445,1
1077,2446,1
1078,2448,1
1079,2449,1
1080,2451,1
1081,2452,1
1082,2453,1
1083,2454,1
1084,2455,1
1085,2456,1
1086,2459,1
1087,2460,1
1088,2465,1
1089,2466,1
1090,2469,1
1091,2470,1
1092,2471,1
1093,2473,1
1094,2475,1
1095,2476,1
1096,2478,1
1097,2480,1
1098,2481,1
1099,2482,1
1100,2485,1
1101,2489,1
1102,2492,1
1103,2498,1
1104,2500,1
1105,2501,1
1106,2503,1
1107,2504,1
1108,2509,1
1109,2511,1
1110,2514,1
1111,2515,1
1112,2516,1
1113,2518,1
1114,2524,1
1115,2527,1
1116,2529,1
1117,2530,1
1118,2533,1
1119,2535,1
1120,2536,1
1121,2541,1
1122,2543,1
1123,2544,1
1124,2545,1
1125,2548,1
1126,2549,1
1127,2550,1
1128,2553,1
1129,2554,1
1130,2556,1
1131,2559,1
1132,2561,1
1133,2562,1
1134,2563,1
1135,2564,1
1136,2565,1
1137,2566,1
1138,2567,1
1139,2572,1
1140,2573,1
1141,2575,1
1142,2582,1
1143,2583,1
1144,2585,1
1145,2586,1
1146,2588,1
1147,2589,1
1148,2591,1
1149,2593,1
1150,2596,1
1151,2597,1
1152,2601,1
1153,2603,1
1154,2606,1
1155,2608,1
1156,2609,1
1157,2611,1
1158,2613,1
1159,2614,1
1160,2615,1
1161,2616,1
1162,2617,1
1163,2619,1
1164,2621,1
1165,2622,1
1166,2623,1
1167,2624,1
1168,2625,1
1169,2627,1
1170,2628,1
1171,2632,1
1172,2634,1
1173,2635,1
1174,2636,1
1175,2637,1
1176,2639,1
1177,2640,1
1178,2645,1
1179,2646,1
1180,2650,1
1181,2651,1
1182,2652,1
1183,2654,1
1184,2656,1
1185,2657,1
1186,2658,1
1187,2659,1
1188,2660,1
1189,2664,1
1190,2670,1
1191,2672,1
1192,2673,1
1193,2676,1
1194,2677,1
1195,2678,1
1196,2681,1
1197,2682,1
1198,2687,1
1199,2688,1
1200,2689,1
1201,2690,1
1202,2694,1
1203,2695,1
1204,2696,1
1205,2698,1
1206,2699,1
1207,2700,1
1208,2702,1
1209,2706,1
1210,2707,1
1211,2709,1
1212,2710,1
1213,2711,1
1214,2713,1
1215,2715,1
1216,2724,1
1217,2725,1
1218,2726,1
1219,2727,1
1220,2731,1
1221,2733,1
1222,2736,1
1223,2738,1
1224,2742,1
1225,2744,1
1226,2749,1
1227,2750,1
1228,2751,1
1229,2754,1
1230,2755,1
1231,2756,1
1232,2757,1
1233,2758,1
1234,2761,1
1235,2765,1
1236,2767,1
1237,2768,1
1238,2769,1
1239,2770,1
1240,2772,1
1241,2774,1
1242,2779,1
1243,2780,1
1244,2781,1
1245,2784,1
1246,2785,1
1247,2787,1
1248,2790,1
1249,2795,1
1250,2797,1
1251,2798,1
1252,2800,1
1253,2801,1
1254,2802,1
1255,2803,1
1256,2808,1
1257,2810,1
1258,2812,1
1259,2814,1
1260,2815,1
1261,2816,1
1262,2817,1
1263,2818,1
1264,2822,1
1265,2827,1
1266,2828,1
1267,2830,1
1268,2833,1
1269,2835,1
1270,2837,1
1271,2839,1
1272,2842,1
1273,2850,1
1274,2857,1
1275,2858,1
1276,2860,1
1277,2863,1
1278,2865,1
1279,2866,1
1280,2871,1
1281,2873,1
1282,2875,1
1283,2877,1
1284,2880,1
1285,2882,1
1286,2889,1
1287,2890,1
1288,2892,1
1289,2893,1
1290,2897,1
1291,2899,1
1292,2901,1
1293,2902,1
1294,2903,1
1295,2906,1
1296,2910,1
1297,2911,1
1298,2913,1
1299,2917,1
1300,2921,1
1301,2926,1
1302,2927,1
1303,2933,1
1304,2936,1
1305,2940,1
1306,2941,1
1307,2944,1
1308,2945,1
1309,2946,1
1310,2947,1
1311,2950,1
1312,2952,1
1313,2958,1
1314,2959,1
1315,2963,1
1316,2964,1
1317,2965,1
1318,2966,1
1319,2967,1
1320,2968,1
1321,2969,1
1322,2971,1
1323,2974,1
1324,2981,1
1325,2983,1
1326,2984,1
1327,2986,1
1328,2987,1
1329,2990,1
1330,2993,1
1331,2994,1
1332,2996,1
1333,2999,1
1334,3001,1
1335,3002,1
1336,3005,1
1337,3006,1
1338,3009,1
1339,3010,1
1340,3018,1
1341,3019,1
1342,3020,1
1343,3021,1
1344,3024,1
1345,3025,1
1346,3026,1
1347,3029,1
1348,3030,1
1349,3031,1
1350,3034,1
1351,3036,1
1352,3044,1
1353,3048,1
1354,3049,1
1355,3056,1
1356,3060,1
1357,3061,1
1358,3062,1
1359,3063,1
1360,3066,1
1361,3071,1
1362,3077,1
1363,3078,1
1364,3080,1
1365,3082,1
1366,3087,1
1367,3088,1
1368,3090,1
1369,3092,1
1370,3093,1
1371,3095,1
1372,3097,1
1373,3098,1
1374,3099,1
1375,3101,1
1376,3109,1
1377,3110,1
1378,3113,1
1379,3115,1
1380,3116,1
1381,3117,1
1382,3118,1
1383,3122,1
1384,3125,1
1385,3127,1
1386,3130,1
1387,3131,1
1388,3133,1
1389,3135,1
1390,3136,1
1391,3137,1
1392,3140,1
1393,3141,1
1394,3144,1
1395,3146,1
1396,3147,1
1397,3148,1
1398,3152,1
1399,3154,1
1400,3157,1
1401,3160,1
1402,3161,1
1403,3165,1
1404,3170,1
1405,3171,1
1406,3173,1
1407,3174,1
1408,3177,1
1409,3181,1
1410,3183,1
1411,3184,1
1412,3185,1
1413,3186,1
1414,3193,1
1415,3194,1
1416,3195,1
1417,3196,1
1418,3198,1
1419,3200,1
1420,3202,1
1421,3203,1
1422,3206,1
1423,3208,1
1424,3210,1
1425,3216,1
1426,3217,1
1427,3219,1
1428,3224,1
1429,3225,1
1430,3226,1
1431,3229,1
1432,3230,1
1433,3233,1
1434,3236,1
1435,3237,1
1436,3238,1
1437,3239,1
1438,3240,1
1439,3245,1
1440,3247,1
1441,3249,1
1442,3253,1
1443,3254,1
1444,3255,1
1445,3257,1
1446,3258,1
1447,3259,1
1448,3262,1
1449,3268,1
1450,3270,1
1451,3275,1
1452,3278,1
1453,3279,1
1454,3281,1
1455,3282,1
1456,3283,1
1457,3285,1
1458,3292,1
1459,3294,1
1460,3296,1
1461,3298,1
1462,3301,1
1463,3303,1
1464,3304,1
1465,3309,1
1466,3310,1
1467,3312,1
1468,3313,1
1469,3318,1
1470,3319,1
1471,3321,1
1472,3322,1
1473,3323,1
1474,3326,1
1475,3329,1
1476,3330,1
1477,3333,1
1478,3334,1
1479,3340,1
1480,3341,1
1481,3344,1
1482,3345,1
1483,3350,1
1484,3351,1
1485,3353,1
1486,3356,1
1487,3358,1
1488,3359,1
1489,3362,1
1490,3364,1
1491,3367,1
1492,3368,1
1493,3369,1
1494,3372,1
1495,3373,1
1496,3374,1
1497,3375,1
1498,3376,1
1499,3381,1
1500,3383,1
1501,3384,1
1502,3385,1
1503,3389,1
1504,3392,1
1505,3395,1
1506,3398,1
1507,3399,1
1508,3401,1
1509,3406,1
1510,3408,1
1511,3410,1
1512,3414,1
1513,3415,1
1514,3416,1
1515,3418,1
1516,3419,1
1517,3424,1
1518,3426,1
1519,3427,1
1520,3431,1
1521,3434,1
1522,3437,1
1523,3438,1
1524,3444,1
1525,3446,1
1526,3447,1
1527,3448,1
1528,3451,1
1529,3455,1
1530,3458,1
1531,3459,1
1532,3461,1
1533,3463,1
1534,3464,1
1535,3465,1
1536,3470,1
1537,3471,1
1538,3472,1
1539,3473,1
1540,3475,1
1541,3477,1
1542,3478,1
1543,3479,1
1544,3481,1
1545,3486,1
1546,3487,1
1547,3489,1
1548,3490,1
1549,3491,1
1550,3496,1
1551,3497,1
1552,3498,1
1553,3501,1
1554,3504,1
1555,3506,1
1556,3509,1
1557,3510,1
1558,3512,1
1559,3513,1
1560,3515,1
1561,3525,1
1562,3531,1
1563,3532,1
1564,3533,1
1565,3535,1
1566,3540,1
1567,3542,1
1568,3546,1
1569,3551,1
1570,3555,1
1571,3556,1
1572,3557,1
1573,3558,1
1574,3561,1
1575,3568,1
1576,3569,1
1577,3572,1
1578,3579,1
1579,3581,1
1580,3582,1
1581,3586,1
1582,3587,1
1583,3589,1
1584,3590,1
1585,3591,1
1586,3592,1
1587,3594,1
1588,3595,1
1589,3596,1
1590,3597,1
1591,1,1
1592,4,1
1593,5,1
1594,7,1
1595,9,1
1596,12,1
1597,18,1
1598,29,1
1599,41,1
1600,51,1
1601,52,1
1602,74,1
1603,88,1
1604,100,1
1605,101,1
1606,107,1
1607,111,1
1608,114,1
1609,116,1
1610,127,1
1611,132,1
1612,151,1
1613,152,1
1614,165,1
1615,170,1
1616,173,1
1617,176,1
1618,182,1
1619,191,1
1620,193,1
1621,195,1
1622,199,1
1623,200,1
1624,206,1
1625,209,1
1626,217,1
1627,218,1
1628,221,1
1629,222,1
1630,225,1
1631,228,1
1632,231,1
1633,239,1
1634,240,1
1635,242,1
1636,252,1
1637,254,1
1638,256,1
1639,258,1
1640,261,1
1641,267,1
1642,273,1
1643,274,1
1644,275,1
1645,281,1
1646,283,1
1647,284,1
1648,285,1
1649,288,1
1650,289,1
1651,290,1
1652,293,1
1653,297,1
1654,299,1
1655,300,1
1656,312,1
1657,313,1
1658,316,1
1659,323,1
1660,324,1
1661,325,1
1662,329,1
1663,330,1
1664,331,1
1665,338,1
1666,339,1
1667,343,1
1668,345,1
1669,348,1
1670,350,1
1671,362,1
1672,368,1
1673,369,1
1674,382,1
1675,384,1
1676,391,1
1677,392,1
1678,393,1
1679,399,1
1680,401,1
1681,414,1
1682,425,1
1683,438,1
1684,443,1
1685,449,1
1686,465,1
1687,470,1
1688,478,1
1689,479,1
1690,482,1
1691,484,1
1692,497,1
1693,510,1
1694,514,1
1695,515,1
1696,516,1
1697,517,1
1698,528,1
1699,539,1
1700,541,1
1701,542,1
1702,546,1
1703,547,1
1704,554,1
1705,557,1
1706,561,1
1707,566,1
1708,571,1
1709,573,1
1710,574,1
1711,582,1
1712,585,1
1713,587,1
1714,589,1
1715,590,1
1716,591,1
1717,598,1
1718,603,1
1719,604,1
1720,612,1
1721,613,1
1722,615,1
1723,628,1
1724,637,1
1725,641,1
1726,643,1
1727,657,1
1728,658,1
1729,668,1
1730,670,1
1731,673,1
1732,675,1
1733,678,1
1734,689,1
1735,692,1
1736,696,1
1737,704,1
1738,705,1
1739,710,1
1740,711,1
1741,717,1
1742,720,1
1743,725,1
1744,726,1
1745,728,1
1746,733,1
1747,737,1
1748,741,1
1749,746,1
1750,749,1
1751,752,1
1752,754,1
1753,757,1
1754,758,1
1755,768,1
1756,770,1
1757,777,1
1758,786,1
1759,789,1
1760,790,1
1761,793,1
1762,806,1
1763,823,1
1764,837,1
1765,839,1
1766,842,1
1767,844,1
1768,846,1
1769,849,1
1770,854,1
1771,858,1
1772,862,1
1773,865,1
1774,869,1
1775,871,1
1776,880,1
1777,884,1
1778,886,1
1779,887,1
1780,893,1
1781,894,1
1782,896,1
1783,899,1
1784,904,1
1785,915,1
1786,917,1
1787,920,1
1788,923,1
1789,924,1
1790,925,1
1791,927,1
1792,937,1
1793,938,1
1794,945,1
1795,948,1
1796,955,1
1797,968,1
1798,969,1
1799,973,1
1800,975,1
1801,984,1
1802,987,1
1803,991,1
1804,992,1
1805,997,1
1806,1000,1
1807,1001,1
1808,1004,1
1809,1005,1
1810,1010,1
1811,1012,1
1812,1024,1
1813,1025,1
1814,1029,1
1815,1030,1
1816,1032,1
1817,1033,1
1818,1037,1
1819,1046,1
1820,1048,1
1821,1049,1
1822,1057,1
1823,1058,1
1824,1062,1
1825,1063,1
1826,1070,1
1827,1071,1
1828,1073,1
1829,1086,1
1830,1087,1
1831,1088,1
1832,1093,1
1833,1101,1
1834,1102,1
1835,1111,1
1836,1122,1
1837,1125,1
1838,1127,1
1839,1129,1
1840,1132,1
1841,1133,1
1842,1138,1
1843,1141,1
1844,1143,1
1845,1144,1
1846,1149,1
1847,1159,1
1848,1164,1
1849,1165,1
1850,1175,1
1851,1176,1
1852,1177,1
1853,1181,1
1854,1184,1
1855,1187,1
1856,1203,1
1857,1212,1
1858,1213,1
1859,1217,1
1860,1218,1
1861,1220,1
1862,1221,1
1863,1225,1
1864,1233,1
1865,1234,1
1866,1248,1
1867,1251,1
1868,1256,1
1869,1263,1
1870,1267,1
1871,1272,1
1872,1276,1
1873,1277,1
1874,1286,1
1875,1291,1
1876,1294,1
1877,1295,1
1878,1306,1
1879,1308,1
1880,1312,1
1881,1321,1
1882,1329,1
1883,1333,1
1884,1338,1
1885,1343,1
1886,1346,1
1887,1351,1
1888,1352,1
1889,1357,1
1890,1361,1
1891,1364,1
1892,1367,1
1893,1373,1
1894,1376,1
1895,1378,1
1896,1381,1
1897,1387,1
1898,1389,1
1899,1400,1
1900,1402,1
1901,1409,1
1902,1411,1
1903,1413,1
1904,1423,1
1905,1430,1
1906,1445,1
1907,1452,1
1908,1461,1
1909,1464,1
1910,1468,1
1911,1469,1
1912,1472,1
1913,1483,1
1914,1486,1
1915,1487,1
1916,1489,1
1917,1494,1
1918,1495,1
1919,1497,1
1920,1499,1
1921,1500,1
1922,1504,1
1923,1505,1
1924,1509,1
1925,1510,1
1926,1520,1
1927,1539,1
1928,1542,1
1929,1544,1
1930,1554,1
1931,1560,1
1932,1562,1
1933,1567,1
1934,1571,1
1935,1572,1
1936,1580,1
1937,1581,1
1938,1593,1
1939,1599,1
1940,1619,1
1941,1624,1
1942,1625,1
1943,1628,1
1944,1634,1
1945,1636,1
1946,1638,1
1947,1642,1
1948,1650,1
1949,1652,1
1950,1655,1
1951,1659,1
1952,1662,1
1953,1664,1
1954,1666,1
1955,1684,1
