node_index,body_id,value
0,0,1
1,1,1
2,3,1
3,4,1
4,5,1
5,6,1
6,8,1
7,9,1
8,10,1
9,11,1
10,12,1
11,13,1
12,15,1
13,16,1
14,17,1
15,19,1
16,20,1
17,21,1
18,22,1
19,23,1
20,24,1
21,25,1
22,26,1
23,27,1
24,30,1
25,31,1
26,32,1
27,33,1
28,34,1
29,35,1
30,36,1
31,38,1
32,39,1
33,41,1
34,42,1
35,43,1
36,44,1
37,45,1
38,46,1
39,47,1
40,48,1
41,49,1
42,50,1
43,51,1
44,52,1
45,53,1
46,54,1
47,55,1
48,56,1
49,57,1
50,58,1
51,59,1
52,60,1
53,61,1
54,62,1
55,63,1
56,64,1
57,65,1
58,66,1
59,67,1
60,68,1
61,69,1
62,70,1
63,71,1
64,72,1
65,73,1
66,74,1
67,75,1
68,76,1
69,77,1
70,78,1
71,79,1
72,80,1
73,81,1
74,82,1
75,83,1
76,84,1
77,85,1
78,87,1
79,88,1
80,89,1
81,90,1
82,91,1
83,92,1
84,93,1
85,94,1
86,95,1
87,96,1
88,97,1
89,98,1
90,99,1
91,100,1
92,101,1
93,102,1
94,103,1
95,104,1
96,105,1
97,106,1
98,107,1
99,108,1
100,109,1
101,110,1
102,111,1
103,112,1
104,113,1
105,114,1
106,115,1
107,116,1
108,117,1
109,118,1
110,119,1
111,121,1
112,123,1
113,124,1
114,125,1
115,126,1
116,127,1
117,128,1
118,129,1
119,130,1
120,131,1
121,132,1
122,133,1
123,135,1
124,136,1
125,137,1
126,138,1
127,139,1
128,140,1
129,142,1
130,143,1
131,144,1
132,145,1
133,146,1
134,147,1
135,149,1
136,150,1
137,152,1
138,153,1
139,155,1
140,156,1
141,157,1
142,159,1
143,160,1
144,161,1
145,162,1
146,163,1
147,164,1
148,165,1
149,166,1
150,167,1
151,168,1
152,169,1
153,170,1
154,171,1
155,172,1
156,174,1
157,175,1
158,176,1
159,177,1
160,178,1
161,179,1
162,180,1
163,181,1
164,182,1
165,183,1
166,184,1
167,185,1
168,186,1
169,187,1
170,188,1
171,189,1
172,190,1
173,191,1
174,192,1
175,193,1
176,194,1
177,195,1
178,196,1
179,197,1
180,198,1
181,200,1
182,201,1
183,202,1
184,203,1
185,204,1
186,205,1
187,206,1
188,207,1
189,208,1
190,209,1
191,210,1
192,212,1
193,213,1
194,214,1
195,215,1
196,216,1
197,217,1
198,218,1
199,219,1
200,221,1
201,222,1
202,223,1
203,224,1
204,225,1
205,226,1
206,227,1
207,229,1
208,230,1
209,231,1
210,232,1
211,233,1
212,234,1
213,235,1
214,236,1
215,239,1
216,240,1
217,242,1
218,243,1
219,244,1
220,245,1
221,246,1
222,247,1
223,248,1
224,249,1
225,250,1
226,251,1
227,252,1
228,253,1
229,254,1
230,255,1
231,257,1
232,258,1
233,259,1
234,260,1
235,261,1
236,262,1
237,263,1
238,264,1
239,265,1
240,266,1
241,267,1
242,268,1
243,269,1
244,270,1
245,271,1
246,272,1
247,273,1
248,274,1
249,275,1
250,276,1
251,277,1
252,278,1
253,279,1
254,280,1
255,281,1
256,282,1
257,283,1
258,284,1
259,285,1
260,286,1
261,287,1
262,288,1
263,289,1
264,290,1
265,291,1
266,292,1
267,293,1
268,294,1
269,295,1
270,296,1
271,297,1
272,298,1
273,299,1
274,300,1
275,301,1
276,302,1
277,303,1
278,304,1
279,305,1
280,306,1
281,308,1
282,310,1
283,311,1
284,312,1
285,313,1
286,314,1
287,315,1
288,316,1
289,317,1
290,318,1
291,319,1
292,320,1
293,321,1
294,322,1
295,323,1
296,324,1
297,325,1
298,326,1
299,327,1
300,328,1
301,329,1
302,330,1
303,331,1
304,333,1
305,334,1
306,335,1
307,336,1
308,337,1
309,338,1
310,340,1
311,341,1
312,342,1
313,343,1
314,344,1
315,345,1
316,346,1
317,347,1
318,348,1
319,349,1
320,350,1
321,351,1
322,352,1
323,353,1
324,354,1
325,355,1
326,357,1
327,358,1
328,359,1
329,361,1
330,362,1
331,364,1
332,365,1
333,366,1
334,367,1
335,368,1
336,369,1
337,371,1
338,372,1
339,373,1
340,374,1
341,375,1
342,376,1
343,377,1
344,378,1
345,379,1
346,380,1
347,381,1
348,382,1
349,384,1
350,385,1
351,386,1
352,387,1
353,388,1
354,390,1
355,391,1
356,392,1
357,393,1
358,394,1
359,395,1
360,396,1
361,397,1
362,398,1
363,399,1
364,400,1
365,402,1
366,403,1
367,404,1
368,405,1
369,406,1
370,407,1
371,408,1
372,409,1
373,410,1
374,411,1
375,412,1
376,413,1
377,414,1
378,415,1
379,416,1
380,417,1
381,418,1
382,419,1
383,420,1
384,421,1
385,422,1
386,423,1
387,424,1
388,425,1
389,426,1
390,427,1
391,428,1
392,429,1
393,430,1
394,431,1
395,432,1
396,433,1
397,434,1
398,435,1
399,436,1
400,437,1
401,438,1
402,439,1
403,440,1
404,442,1
405,443,1
406,445,1
407,446,1
408,447,1
409,448,1
410,449,1
411,450,1
412,451,1
413,452,1
414,453,1
415,454,1
416,455,1
417,456,1
418,457,1
419,458,1
420,459,1
421,460,1
422,462,1
423,463,1
424,464,1
425,465,1
426,466,1
427,467,1
428,468,1
429,469,1
430,471,1
431,472,1
432,473,1
433,474,1
434,475,1
435,476,1
436,477,1
437,478,1
438,480,1
439,481,1
440,482,1
441,483,1
442,485,1
443,486,1
444,487,1
445,488,1
446,489,1
447,491,1
448,492,1
449,493,1
450,494,1
451,495,1
452,496,1
453,497,1
454,498,1
455,499,1
456,500,1
457,501,1
458,502,1
459,503,1
460,504,1
461,506,1
462,507,1
463,508,1
464,509,1
465,510,1
466,513,1
467,514,1
468,515,1
469,516,1
470,517,1
471,518,1
472,519,1
473,520,1
474,521,1
475,522,1
476,523,1
477,524,1
478,526,1
479,527,1
480,528,1
481,529,1
482,530,1
483,531,1
484,532,1
485,533,1
486,534,1
487,535,1
488,536,1
489,538,1
490,540,1
491,541,1
492,542,1
493,543,1
494,544,1
495,545,1
496,547,1
497,548,1
498,550,1
499,552,1
500,553,1
501,554,1
502,555,1
503,556,1
504,557,1
505,558,1
506,560,1
507,561,1
508,562,1
509,563,1
510,564,1
511,565,1
512,566,1
513,567,1
514,568,1
515,569,1
516,570,1
517,571,1
518,572,1
519,573,1
520,574,1
521,575,1
522,577,1
523,578,1
524,580,1
525,581,1
526,582,1
527,583,1
528,584,1
529,585,1
530,586,1
531,587,1
532,588,1
533,589,1
534,590,1
535,591,1
536,592,1
537,593,1
538,594,1
539,595,1
540,596,1
541,597,1
542,598,1
543,599,1
544,600,1
545,601,1
546,602,1
547,603,1
548,604,1
549,605,1
550,606,1
551,607,1
552,608,1
553,609,1
554,610,1
555,611,1
556,612,1
557,613,1
558,614,1
559,615,1
560,616,1
561,617,1
562,618,1
563,619,1
564,620,1
565,621,1
566,622,1
567,623,1
568,624,1
569,625,1
570,626,1
571,627,1
572,628,1
573,629,1
574,630,1
575,631,1
576,632,1
577,633,1
578,634,1
579,635,1
580,636,1
581,637,1
582,638,1
583,640,1
584,641,1
585,642,1
586,643,1
587,644,1
588,645,1
589,646,1
590,647,1
591,648,1
592,649,1
593,650,1
594,651,1
595,652,1
596,653,1
597,655,1
598,656,1
599,657,1
600,658,1
601,659,1
602,660,1
603,661,1
604,662,1
605,664,1
606,665,1
607,666,1
608,668,1
609,669,1
610,670,1
611,671,1
612,672,1
613,673,1
614,674,1
615,675,1
616,676,1
617,677,1
618,679,1
619,681,1
620,682,1
621,683,1
622,684,1
623,685,1
624,686,1
625,687,1
626,688,1
627,689,1
628,690,1
629,691,1
630,692,1
631,693,1
632,694,1
633,695,1
634,696,1
635,697,1
636,698,1
637,699,1
638,701,1
639,702,1
640,704,1
641,705,1
642,706,1
643,707,1
644,708,1
645,709,1
646,710,1
647,711,1
648,712,1
649,713,1
650,714,1
651,715,1
652,716,1
653,717,1
654,718,1
655,719,1
656,721,1
657,722,1
658,723,1
659,724,1
660,725,1
661,726,1
662,728,1
663,729,1
664,730,1
665,731,1
666,732,1
667,733,1
668,735,1
669,736,1
670,737,1
671,738,1
672,739,1
673,740,1
674,741,1
675,742,1
676,743,1
677,744,1
678,745,1
679,746,1
680,747,1
681,748,1
682,749,1
683,750,1
684,751,1
685,752,1
686,753,1
687,754,1
688,755,1
689,757,1
690,758,1
691,759,1
692,760,1
693,761,1
694,762,1
695,763,1
696,764,1
697,765,1
698,766,1
699,767,1
700,768,1
701,769,1
702,770,1
703,772,1
704,773,1
705,774,1
706,777,1
707,778,1
708,779,1
709,781,1
710,782,1
711,784,1
712,785,1
713,786,1
714,788,1
715,789,1
716,790,1
717,791,1
718,793,1
719,794,1
720,795,1
721,796,1
722,797,1
723,799,1
724,800,1
725,801,1
726,802,1
727,803,1
728,804,1
729,805,1
730,806,1
731,807,1
732,808,1
733,809,1
734,810,1
735,811,1
736,812,1
737,813,1
738,815,1
739,817,1
740,818,1
741,819,1
742,820,1
743,821,1
744,823,1
745,824,1
746,825,1
747,826,1
748,827,1
749,828,1
750,829,1
751,831,1
752,832,1
753,833,1
754,834,1
755,835,1
756,836,1
757,837,1
758,838,1
759,839,1
760,840,1
761,841,1
762,842,1
763,843,1
764,844,1
765,845,1
766,846,1
767,847,1
768,850,1
769,852,1
770,853,1
771,854,1
772,855,1
773,856,1
774,857,1
775,858,1
776,859,1
777,860,1
778,862,1
779,863,1
780,864,1
781,866,1
782,867,1
783,868,1
784,870,1
785,871,1
786,873,1
787,874,1
788,875,1
789,876,1
790,877,1
791,879,1
792,880,1
793,881,1
794,882,1
795,884,1
796,885,1
797,886,1
798,887,1
799,888,1
800,889,1
801,891,1
802,892,1
803,893,1
804,894,1
805,895,1
806,896,1
807,897,1
808,898,1
809,899,1
810,900,1
811,902,1
812,903,1
813,904,1
814,905,1
815,906,1
816,907,1
817,909,1
818,910,1
819,911,1
820,912,1
821,913,1
822,914,1
823,916,1
824,917,1
825,919,1
826,920,1
827,921,1
828,922,1
829,923,1
830,924,1
831,925,1
832,926,1
833,927,1
834,928,1
835,929,1
836,930,1
837,931,1
838,932,1
839,933,1
840,934,1
841,935,1
842,936,1
843,937,1
844,938,1
845,939,1
846,940,1
847,941,1
848,942,1
849,943,1
850,944,1
851,945,1
852,946,1
853,947,1
854,948,1
855,949,1
856,950,1
857,951,1
858,952,1
859,953,1
860,954,1
861,956,1
862,957,1
863,958,1
864,959,1
865,960,1
866,961,1
867,963,1
868,964,1
869,965,1
870,966,1
871,967,1
872,968,1
873,969,1
874,970,1
875,971,1
876,972,1
877,973,1
878,974,1
879,975,1
880,976,1
881,979,1
882,980,1
883,981,1
884,982,1
885,983,1
886,984,1
887,985,1
888,986,1
889,989,1
890,990,1
891,991,1
892,992,1
893,993,1
894,994,1
895,995,1
896,996,1
897,997,1
898,998,1
899,999,1
900,1000,1
901,1002,1
902,1003,1
903,1004,1
904,1005,1
905,1006,1
906,1008,1
907,1009,1
908,1010,1
909,1011,1
910,1012,1
911,1013,1
912,1014,1
913,1015,1
914,1016,1
915,1017,1
916,1018,1
917,1019,1
918,1020,1
919,1021,1
920,1022,1
921,1023,1
922,1025,1
923,1026,1
924,1027,1
925,1028,1
926,1029,1
927,1030,1
928,1031,1
929,1032,1
930,1033,1
931,1034,1
932,1036,1
933,1037,1
934,1038,1
935,1039,1
936,1040,1
937,1041,1
938,1042,1
939,1043,1
940,1044,1
941,1045,1
942,1046,1
943,1049,1
944,1050,1
945,1051,1
946,1052,1
947,1053,1
948,1054,1
949,1055,1
950,1056,1
951,1057,1
952,1058,1
953,1061,1
954,1062,1
955,1063,1
956,1064,1
957,1065,1
958,1066,1
959,1068,1
960,1069,1
961,1070,1
962,1071,1
963,1072,1
964,1073,1
965,1074,1
966,1075,1
967,1076,1
968,1077,1
969,1078,1
970,1079,1
971,1081,1
972,1083,1
973,1085,1
974,1087,1
975,1088,1
976,1090,1
977,1091,1
978,1092,1
979,1093,1
980,1094,1
981,1095,1
982,1096,1
983,1097,1
984,1098,1
985,1099,1
986,1100,1
987,1101,1
988,1102,1
989,1104,1
990,1105,1
991,1106,1
992,1107,1
993,1109,1
994,1110,1
995,1111,1
996,1112,1
997,1113,1
998,1114,1
999,1115,1
1000,1116,1
1001,1117,1
1002,1119,1
1003,1120,1
1004,1121,1
1005,1122,1
1006,1123,1
1007,1124,1
1008,1125,1
1009,1126,1
1010,1127,1
1011,1128,1
1012,1131,1
1013,1132,1
1014,1133,1
1015,1134,1
1016,1135,1
1017,1137,1
1018,1139,1
1019,1140,1
1020,1141,1
1021,1142,1
1022,1144,1
1023,1145,1
1024,1146,1
1025,1147,1
1026,1148,1
1027,1149,1
1028,1150,1
1029,1151,1
1030,1152,1
1031,1153,1
1032,1155,1
1033,1156,1
1034,1157,1
1035,1158,1
1036,1159,1
1037,1160,1
1038,1161,1
1039,1162,1
1040,1163,1
1041,1164,1
1042,1165,1
1043,1166,1
1044,1167,1
1045,1168,1
1046,1169,1
1047,1170,1
1048,1171,1
1049,1172,1
1050,1173,1
1051,1174,1
1052,1175,1
1053,1176,1
1054,1177,1
1055,1178,1
1056,1179,1
1057,1180,1
1058,1181,1
1059,1182,1
1060,1183,1
1061,1184,1
1062,1185,1
1063,1186,1
1064,1187,1
1065,1188,1
1066,1189,1
1067,1190,1
1068,1191,1
1069,1192,1
1070,1193,1
1071,1194,1
1072,1195,1
1073,1196,1
1074,1197,1
1075,1199,1
1076,1200,1
1077,1202,1
1078,1203,1
1079,1204,1
1080,1205,1
1081,1207,1
1082,1208,1
1083,1209,1
1084,1211,1
1085,1212,1
1086,1213,1
1087,1215,1
1088,1216,1
1089,1217,1
1090,1218,1
1091,1219,1
1092,1220,1
1093,1221,1
1094,1222,1
1095,1223,1
1096,1224,1
1097,1225,1
1098,1226,1
1099,1228,1
1100,1229,1
1101,1231,1
1102,1232,1
1103,1233,1
1104,1234,1
1105,1235,1
1106,1236,1
1107,1237,1
1108,1238,1
1109,1239,1
1110,1240,1
1111,1241,1
1112,1242,1
1113,1245,1
1114,1246,1
1115,1247,1
1116,1248,1
1117,1249,1
1118,1250,1
1119,1251,1
1120,1252,1
1121,1253,1
1122,1254,1
1123,1255,1
1124,1257,1
1125,1258,1
1126,1259,1
1127,1260,1
1128,1261,1
1129,1263,1
1130,1264,1
1131,1265,1
1132,1266,1
1133,1267,1
1134,1268,1
1135,1269,1
1136,1270,1
1137,1273,1
1138,1274,1
1139,1275,1
1140,1277,1
1141,1278,1
1142,1279,1
1143,1280,1
1144,1281,1
1145,1283,1
1146,1284,1
1147,1285,1
1148,1286,1
1149,1287,1
1150,1288,1
1151,1289,1
1152,1290,1
1153,1291,1
